IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
VIHHUS,ok,1,0,0,1,1,1,1,1,,metal_disconnection_or_ligand_partition,carbonyl_like,CCN(c1cccc(=[N+](CC)P(C(C)C)C(C)C)[cH-]1)P(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN(c1cccc(N(CC)P(C(C)C)C(C)C)c1)P(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN(c1cccc(=[N+](CC)P(C(C)C)C(C)C)[cH-]1)P(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Mn+]12(<-P(N(C3=C([H])C([H])=C([H])C(=[N+](P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C23[H])C([H])([H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
VIKQAI,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,O=NN=O || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[O-]N=N[O-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,O=NN=O || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Pt]1(<-O=NN=O->1)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
VIPDOQ,ok,1,0,0,1,1,1,3,3,,metal_disconnection_or_ligand_partition,other_C_bound_ligand,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [S-]CCN[C-]=[NH+]C1CCCCC1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [S-]CCN[C]NC1CCCCC1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [S-]CCN[C-]=[NH+]C1CCCCC1,[Au+3]1(c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)SC([H])([H])C([H])([H])N([H])C1=[N+]([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
VIRHAG,ok,1,0,0,1,1,1,2,2,,unresolved_positional_or_equivalence,haptic_or_adjacent_multi_C,C[Si](C)(C)C([SiH-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || [C-]#[O+],C[Si](C)(C)C([SiH2-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || [C-]#[O+],C[Si](C)(C)C([SiH-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || [C-]#[O+],[Ru+2]1234([Si]([H])([H])C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])C5(C([H])([H])[H])C->1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H],
VIRHEK,ok,1,0,0,1,1,1,2,2,,unresolved_positional_or_equivalence,haptic_or_adjacent_multi_C,C[Si](C)(C)C([SiH-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || c1ccncc1,C[Si](C)(C)C([SiH2-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || c1ccncc1,C[Si](C)(C)C([SiH-])([Si](C)(C)C)[Si](C)(C)C || Cc1c(C)c(C)[c-](C)c1C || [C-]#[O+] || c1ccncc1,[Ru+2]1234([Si]([H])([H])C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-n5c([H])c([H])c([H])c([H])c5[H])(<-[C-]#[O+])<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C45C([H])([H])[H],
VIXSIF,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCN(CC)CNc1ccccn1 || [Cl-],CCN([C]Nc1ccccn1)CC || [Cl-],CCN([C-2]Nc1ccccn1)CC || [Cl-],Cl[Au+]<-C(N([H])c1nc([H])c([H])c([H])c1[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],
VIXSOL,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCN(CC)CNc1ccccn1 || FC(F)(F)c1[c-]c(C(F)(F)F)cc(C(F)(F)F)c1,CCN([C]Nc1ccccn1)CC || FC(F)(F)c1[c-]c(C(F)(F)F)cc(C(F)(F)F)c1,CCN([C-2]Nc1ccccn1)CC || FC(F)(F)c1[c-]c(C(F)(F)F)cc(C(F)(F)F)c1,[Au+](c1c(C(F)(F)F)c([H])c(C(F)(F)F)c([H])c1C(F)(F)F)<-C(N([H])c1nc([H])c([H])c([H])c1[H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],
VIXSUR,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CNCNc1ccccn1 || [Cl-],CN[C]Nc1ccccn1 || [Cl-],CN[C-2]Nc1ccccn1 || [Cl-],Cl[Au+]<-C(N([H])C([H])([H])[H])N([H])c1c([H])c([H])c([H])c([H])n1,
VIXTAY,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CNCNc1ccccn1 || Fc1[c-]c(F)c(F)c(F)c1F,CN[C]Nc1ccccn1 || Fc1[c-]c(F)c(F)c(F)c1F,CN[C-2]Nc1ccccn1 || Fc1[c-]c(F)c(F)c(F)c1F,[Au+](c1c(F)c(F)c(F)c(F)c1F)<-C(N([H])C([H])([H])[H])N([H])c1c([H])c([H])c([H])c([H])n1,
VIZZAH,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CCc1cc(-c2ccccc2)cc(CC)c1[N-]C(C)=C(C)[N-]c1c(CC)cc(-c2ccccc2)cc1CC || [Br-] || [Br-],CCc1cc(-c2ccccc2)cc(CC)c1N=C(C)C(C)=Nc1c(CC)cc(-c2ccccc2)cc1CC || [Br-] || [Br-],CCc1cc(-c2ccccc2)cc(CC)c1[N-]C(C)=C(C)[N-]c1c(CC)cc(-c2ccccc2)cc1CC || [Br-] || [Br-],[Ni+4]1(Br)(Br)N(c2c(C(C([H])([H])[H])([H])[H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2C([H])([H])C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N1c1c(C(C([H])([H])[H])([H])[H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1C([H])([H])C([H])([H])[H],
VOWFOC,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)NCNc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N[C]Nc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N[C-2]Nc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Re+](Br)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])[H],
VOWFUI,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)NCNc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)N[C]Nc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C)N[C-2]Nc1ccccc1 || [Br-] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Re+](Br)(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])[H],
VOYWIP,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,N || O=C(C=C(N=NC(=O)c1ccccc1)c1ccc(F)cc1)c1ccc(F)cc1,N || [O-]C(=CC(=NN=C([O-])c1ccccc1)c1ccc(F)cc1)c1ccc(F)cc1,N || O=C(C=C(N=NC(=O)c1ccccc1)c1ccc(F)cc1)c1ccc(F)cc1,[Ni]12(<-O=C(C(=C(N->1=NC(=O->2)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c(F)c([H])c1[H])[H])c1c([H])c([H])c(F)c([H])c1[H])<-N([H])([H])[H],
VUBYEX,ok,1,0,0,1,0,1,3,1,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CC(C)c1cccc(C(C)C)c1N1[C-2]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],CC(C)c1cccc(C(C)C)c1N1[C-2]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],[Ag+3](Br)=C1N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],
VUBZEY,ok,1,0,0,1,0,1,3,1,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CC(C)c1cccc(C(C)C)c1N1[C-2]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],CC(C)c1cccc(C(C)C)c1N1[C-2]N(c2c(C(C)C)cccc2C(C)C)CCCC1 || [Br-],Br[Cu+3]=C1N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],
VUCQIU,ok,1,0,0,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(c1ccccc1)N(CCCN(CNc1ccc(C(F)(F)F)cc1)C(C)c1ccccc1)CNc1ccc(C(F)(F)F)cc1 || [Br-] || [Br-],CC(c1ccccc1)N([C]Nc1ccc(C(F)(F)F)cc1)CCCN([C]Nc1ccc(C(F)(F)F)cc1)C(C)c1ccccc1 || [Br-] || [Br-],CC(c1ccccc1)N([C]Nc1ccc(C(F)(F)F)cc1)CCCN([C-2]Nc1ccc(C(F)(F)F)cc1)C(C)c1ccccc1 || [Br-] || [Br-],[Pd+2]1(Br)(Br)<-C(N([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])N(C([H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C(C(N(C->1N([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])C([H])(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H],
WAHBUE,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CC(=CC(=O)c1ccccc1)N=NC(=S)SCc1ccccc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(C=C([O-])c1ccccc1)=NN=C([S-])SCc1ccccc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(=CC(=O)c1ccccc1)N=NC(=S)SCc1ccccc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Pd]12(<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])<-S=C(SC(c3c([H])c([H])c([H])c([H])c3[H])([H])[H])N=N->1C(=C(C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])[H],
WAKGAS,ok,1,0,0,1,1,1,4,4,,metal_disconnection_or_ligand_partition,halide_containing_no_M_C,O=C(C=C([N-]c1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1 || [Cl-] || [Cl-] || [O-]C(=CC(=Nc1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1,[Cl-] || [Cl-] || [O-]C(=CC(=Nc1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1 || [O-]C(=CC(=Nc1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1,O=C(C=C([N-]c1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1 || [Cl-] || [Cl-] || [O-]C(=CC(=Nc1ccccc1)C(F)(F)F)c1cccc(C(F)(F)F)c1,[Ti+4]12(N(c3c([H])c([H])c([H])c([H])c3[H])C(=C([H])C(=O->1)c1c([H])c(C(F)(F)F)c([H])c([H])c1[H])C(F)(F)F)(Cl)(<-N(c1c([H])c([H])c([H])c([H])c1[H])=C(C([H])=C(O2)c1c([H])c(C(F)(F)F)c([H])c([H])c1[H])C(F)(F)F)Cl,
WAMXOY,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,c1ccc(=Nc2[n-]c(N=c3cccc[n-]3)c3ccccc23)[n-]c1 || c1ccc(N=C2[N-]C(=Nc3ccccn3)c3ccccc32)nc1,c1ccc(N=C2[N-]C(=Nc3ccccn3)c3ccccc32)nc1 || c1ccc(N=C2[N-]C(=Nc3ccccn3)c3ccccc32)nc1,c1ccc(=Nc2[n-]c(N=c3cccc[n-]3)c3ccccc23)[n-]c1 || c1ccc(N=C2[N-]C(=Nc3ccccn3)c3ccccc32)nc1,[Fe+4]1234(N5C(=Nc6n->1c([H])c([H])c([H])c6[H])c1c([H])c([H])c([H])c([H])c1C5=Nc1n->2c([H])c([H])c([H])c1[H])n1c(c2c([H])c([H])c([H])c([H])c2c1N=C1N3C([H])=C([H])C([H])=C1[H])N=C1N4C([H])=C([H])C([H])=C1[H],
WAQVIT,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,N#CC(=[Se])C(=[Se])C#N || c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#CC([Se-])=C([Se-])C#N || c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#CC(=[Se])C(=[Se])C#N || c1ccc(P(CCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[Ni]12(<-[Se]=C(C#N)C(=[Se]->1)C#N)<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C(P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H],
WAVWUN,ok,1,0,0,1,1,1,5,5,,metal_disconnection_or_ligand_partition,N_O_only_coordination,CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || O=C(C=C1[N-]c2ccccc2S1)C(F)(F)F,CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || [O-]C(=Cc1nc2ccccc2s1)C(F)(F)F,CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || CC(C)[O-] || O=C(C=C1[N-]c2ccccc2S1)C(F)(F)F,[Nb+5]1(OC([H])(C([H])([H])[H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])(OC([H])(C([H])([H])[H])C([H])([H])[H])<-O=C(C([H])=C2Sc3c(c([H])c([H])c([H])c3[H])N12)C(F)(F)F,
WEDXIM,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,F[C-2]N1CCC(c2ccccc2)CC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],F[C]N1CCC(c2ccccc2)CC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],F[C-2]N1CCC(c2ccccc2)CC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N1C([H])([H])C([H])([H])C(c2c([H])c([H])c([H])c([H])c2[H])([H])C([H])([H])C1([H])[H])F,
WEHFEW,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CSC(=Nc1ccccc1)C(C)[C-2]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CSC(=Nc1ccccc1)C(C)[C]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CSC(=Nc1ccccc1)C(C)[C-2]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2]1(<-N(c2c([H])c([H])c([H])c([H])c2[H])=C(SC([H])([H])[H])C(C=1N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])([H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
WEJBOE,ok,1,0,0,1,0,1,6,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C(=C[N-]C1CCCCC1)[N-]C1CCCCC1 || C(=C[N-]C1CCCCC1)[N-]C1CCCCC1 || [Cl-] || [Cl-],C(C=NC1CCCCC1)=NC1CCCCC1 || C(C=NC1CCCCC1)=NC1CCCCC1 || [Cl-] || [Cl-],C(=C[N-]C1CCCCC1)[N-]C1CCCCC1 || C(=C[N-]C1CCCCC1)[N-]C1CCCCC1 || [Cl-] || [Cl-],C1([H])(N2C([H])=C([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[Ru+6]23(Cl)(Cl)N(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])=C([H])N3C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
WELWIT,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,N#CC(=S)C(=S)C#N || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#CC([S-])=C([S-])C#N || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#CC(=S)C(=S)C#N || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[Pt]12(<-S=C(C(=S->1)C#N)C#N)<-P(C(C(P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
WELWOZ,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,N#CC(=S)C(=S)C#N || c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1,N#CC([S-])=C([S-])C#N || c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1,N#CC(=S)C(=S)C#N || c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1,[Pt]12(<-S=C(C(=S->1)C#N)C#N)<-P(c1c(P->2(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
WEMTEP,ok,1,0,0,1,0,1,2,4,,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,N#CC(=S)C(=S)C#N || [O-2] || [SH-] || c1ccc(-c2ccccn2)nc1,N#CC([S-])=C([S-])C#N || [O-2] || [SH-] || c1ccc(-c2ccccn2)nc1,N#CC(=S)C(=S)C#N || [O-2] || [SH-] || c1ccc(-c2ccccn2)nc1,[Mo+2]12(S[H])(<-S=C(C(=S->1)C#N)C#N)(=O)<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H],
WENPIR,ok,1,0,0,1,1,1,1,1,,unresolved_positional_or_equivalence,carbonyl_like,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc([Si-]c2ccccc2)cc1,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc([SiH-]c2ccccc2)cc1,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc([Si-]c2ccccc2)cc1,[Mn+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([Si]([H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
WEQCOL,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,CC(=S)C=[C-]N(C)c1c(C)cccc1C || [C-]#[O+] || c1cc[cH-]c1,CC([S-])=C[C]N(C)c1c(C)cccc1C || [C-]#[O+] || c1cc[cH-]c1,CC(=S)C=[C-]N(C)c1c(C)cccc1C || [C-]#[O+] || c1cc[cH-]c1,[Fe+2]12345(<-C6([H])=C->1([H])C->2([H])=C->3([H])C46[H])(<-[C-]#[O+])C(=C([H])C(=S->5)C([H])([H])[H])N(C([H])([H])[H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H],
WETLOX,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,C_N_donor_cyanide_or_isocyanide,CN(C)P(N(C)C)N(C)C || [CH-2]N(C(C)C)C(C)C || [Cl-] || [Cl-],CN(C)P(N(C)C)N(C)C || [CH]N(C(C)C)C(C)C || [Cl-] || [Cl-],CN(C)P(N(C)C)N(C)C || [CH-2]N(C(C)C)C(C)C || [Cl-] || [Cl-],[Pd+4](<-P(N(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])(Cl)(Cl)=C(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[H],
WETLUD,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N([C-2]C(C)(C)c1ccccc1P(c1ccccc1)c1ccccc1)C(C)C || [Cl-] || [Cl-],CC(C)N([C]C(C)(C)c1ccccc1P(c1ccccc1)c1ccccc1)C(C)C || [Cl-] || [Cl-],CC(C)N([C-2]C(C)(C)c1ccccc1P(c1ccccc1)c1ccccc1)C(C)C || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)<-P(c2c(C(C=1N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
WEXMUI,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CN1CC=C(c2ccccc2)N1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CN1[C]C=C(c2ccccc2)N1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CN1[C-2]C=C(c2ccccc2)N1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Cr](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C1N(C([H])([H])[H])N(C([H])([H])[H])C(c2c([H])c([H])c([H])c([H])c2[H])=C1[H],
WIDLOK,ok,1,0,0,1,0,1,3,5,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,CC(C)(C)[N-2] || COC(=O)C(=[Se])C(=[Se])C(=O)OC || Cc1c(C)c(C)[c-](C)c1C,CC(C)(C)[N-2] || COC(=O)C([Se-])=C([Se-])C(=O)OC || Cc1c(C)c(C)[c-](C)c1C,CC(C)(C)[N-2] || COC(=O)C(=[Se])C(=[Se])C(=O)OC || Cc1c(C)c(C)[c-](C)c1C,[Re+3]12345(<-[Se]=C(C(=O)OC([H])([H])[H])C(=[Se]->1)C(=O)OC([H])([H])[H])(=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H],
WIGFUN,ok,1,0,0,1,0,1,4,6,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CP(C)C || CP(C)C || O=Cc1ccccc1 || [Se-2] || [Se-2],CP(C)C || CP(C)C || [O-][CH-]c1ccccc1 || [Se-2] || [Se-2],CP(C)C || CP(C)C || O=Cc1ccccc1 || [Se-2] || [Se-2],[W+4]1(=[Se])(=[Se])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-O=C->1(c1c([H])c([H])c([H])c([H])c1[H])[H],
