IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
WAVGAB,,C22 H36 N3 O1 S2 Tc1,0.0,CC1(C)C[N-]2CC(CN3CCC(c4ccccc4)CC3)N3CC(C)(C)[S-]->[Tc+5]<-2<-3(<-[O-2])<-[S-]1,CC1(C)C[N-]2CC(CN3CCC(c4ccccc4)CC3)N3CC(C)(C)[S-]->[Tc+5]<-2<-3(<-[O-2])<-[S-]1,CC1(C)C[N-]2CC(CN3CCC(c4ccccc4)CC3)N3CC(C)(C)[S-]->[Tc+5]<-2<-3(<-[O-2])<-[S-]1
WAVGAC,OCCN1(->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1,C22 H24 Au1 N1 O1 P1 1+,1.0,OCCN1(->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1,OCCN1(->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1,OCCN1(->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)CC1
WAVGAE,C#CCN1C=CN(Cc2ccccc2)[C]1->[Au+]<-[Br-],C13 H12 Au1 Br1 N2,0.0,C#CCN1C=CN(Cc2ccccc2)[C]1->[Au+]<-[Br-],C#CCN1C=CN(Cc2ccccc2)[C]1->[Au+]<-[Br-],C#CCN1C=CN(Cc2ccccc2)[C]1->[Au+]<-[Br-]
WAVGEG,C[C@H]1CN1->[Au+]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C21 H22 Au1 N1 P1 1+,1.0,CC1CN1->[Au+]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CC1CN1->[Au+]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CC1CN1->[Au+]<-P(c1ccccc1)(c1ccccc1)c1ccccc1
WAVGEI,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[Br-],C9 H8 Au1 Br1 N2,0.0,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[Br-],C#CCN1C=CN(CC#C)[C]1->[Au+]<-[Br-],C#CCN1C=CN(CC#C)[C]1->[Au+]<-[Br-]
WAVGIK,c1ccc([C@H]2CN2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C26 H24 Au1 N1 P1 1+,1.0,c1ccc(C2CN2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C2CN2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C2CN2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
WAVGOS,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[C]1N(CC#C)C=CN1CC#C,C18 H16 Au1 N4 1+,1.0,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[C]1N(CC#C)C=CN1CC#C,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[C]1N(CC#C)C=CN1CC#C,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[C]1N(CC#C)C=CN1CC#C
WAVGUY,C#CCN1C=CN(c2ccccn2)[C]1->[Au+]<-[C]1N(CC#C)C=CN1c1ccccn1,C22 H18 Au1 N6 1+,1.0,C#CCN1C=CN(c2ccccn2)[C]1->[Au+]<-[C]1N(CC#C)C=CN1c1ccccn1,C#CCN1C=CN(c2ccccn2)[C]1->[Au+]<-[C]1N(CC#C)C=CN1c1ccccn1,C#CCN1C=CN(c2ccccn2)[C]1->[Au+]<-[C]1N(CC#C)C=CN1c1ccccn1
WAVHAF,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[c-]1c(F)c(F)c(F)c(F)c1F,C15 H8 Au1 F5 N2,0.0,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[c-]1c(F)c(F)c(F)c(F)c1F,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[c-]1c(F)c(F)c(F)c(F)c1F,C#CCN1C=CN(CC#C)[C]1->[Au+]<-[c-]1c(F)c(F)c(F)c(F)c1F
WAVJEJ,CN(C)c1ccc(N2c3ccccc3N(c3ccc(N(C)C)cc3)[C]2->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc1,C28 H24 Cr1 N4 O5,0.0,fail,CN(C)c1ccc(N2c3ccccc3N(c3ccc(N(C)C)cc3)[C]2->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc1,CN(C)c1ccc(N2c3ccccc3N(c3ccc(N(C)C)cc3)[C]2->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc1
WAVJOT,c1ccc(P23CCP(c4ccccc4)(c4ccccc4)->[Ni+2]<-24(<-[CH2-]c->42ccccc2)<-P(CC3)(c2ccccc2)c2ccccc2)cc1,C41 H40 Ni1 P3 1+,1.0,fail,c1ccc(P23CCP(c4ccccc4)(c4ccccc4)->[Ni+2]<-24(<-[CH2-]c->42ccccc2)<-P(CC3)(c2ccccc2)c2ccccc2)cc1,c1ccc(P23CCP(c4ccccc4)(c4ccccc4)->[Ni+2]<-24(<-[CH2-]c->42ccccc2)<-P(CC3)(c2ccccc2)c2ccccc2)cc1
WAVJUB,Cc1cccc(C)c1[N+]#[C-]->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],C9 H9 Au1 Cl3 N1,0.0,Cc1cccc(C)c1[N+]#[C-]->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],Cc1cccc(C)c1[N+]#[C-]->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],Cc1cccc(C)c1[N+]#[C-]->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-]
WAVKAI,Cc1cccc(C)c1N[C](NN=C(c1ccccc1)c1ccccc1)->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],C22 H21 Au1 Cl3 N3,0.0,Cc1cccc(C)c1N[C](NN=C(c1ccccc1)c1ccccc1)->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],Cc1cccc(C)c1N[C](NN=C(c1ccccc1)c1ccccc1)->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-],Cc1cccc(C)c1N[C](NN=C(c1ccccc1)c1ccccc1)->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-]
WAVKOW,,C22 H40 Cl1 Hf1 N1 O3 Si4,0.0,C[Si](C)(C)[Si-]([Si](C)(C)C)([Si]12OCCN(CCO1)CCO2)->[Hf+4]12345678(<-[Cl-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,C[Si](C)(C)[Si-]([Si](C)(C)C)([Si]12OCCN(CCO1)CCO2)->[Hf+4]12345678(<-[Cl-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,C[Si](C)(C)[Si-]([Si](C)(C)C)([Si]12OCCN(CCO1)CCO2)->[Hf+4]12345678(<-[Cl-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81
WAVLUB,CC#N->[Pd@OH20+2]1(<-[CH3-])<-n2cccc3c2-c2c(cccn->12)O[C@@H](C)[C@H](C)O3,C17 H20 N3 O2 Pd1 1+,1.0,CC#N->[Pd+2]1(<-[CH3-])<-n2cccc3c2-c2c(cccn->12)OC(C)C(C)O3,CC#N->[Pd+2]1(<-[CH3-])<-n2cccc3c2-c2c(cccn->12)OC(C)C(C)O3,CC#N->[Pd+2]1(<-[CH3-])<-n2cccc3c2-c2c(cccn->12)OC(C)C(C)O3
WAVMAI,C[C@@H]1Oc2cccn3->[Pd+2](<-[Cl-])(<-[Cl-])<-n4cccc(c4-c23)O[C@H]1C,C14 H14 Cl2 N2 O2 Pd1,0.0,CC1Oc2cccn3->[Pd+2](<-[Cl-])(<-[Cl-])<-n4cccc(c4-c23)OC1C,CC1Oc2cccn3->[Pd+2](<-[Cl-])(<-[Cl-])<-n4cccc(c4-c23)OC1C,CC1Oc2cccn3->[Pd+2](<-[Cl-])(<-[Cl-])<-n4cccc(c4-c23)OC1C
WAVMEM,CC#N->[Pd+2]1(<-[CH3-])<-N(=C(C)\C(C)=N->1\c1c(C(C)C)cccc1C(C)C)/c1c(C(C)C)cccc1C(C)C,C31 H46 N3 Pd1 1+,1.0,CC#N->[Pd+2]1(<-[CH3-])<-N(=C(C)C(C)=N->1c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C,CC#N->[Pd+2]1(<-[CH3-])<-N(=C(C)C(C)=N->1c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C,CC#N->[Pd+2]1(<-[CH3-])<-N(=C(C)C(C)=N->1c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C
WAVPAL,Cc1cn2C3(c4ccccc4)c4ccccn4->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c1)<-n1cc(C)cn13,C23 H19 Mn1 N5 O3 1+,1.0,Cc1c[n+]2C3(c4ccccc4)c4ccccn4->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[n-]2c1)<-[n-]1cc(C)c[n+]13,Cc1cn2C3(c4ccccc4)c4ccccn4->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c1)<-n1cc(C)cn13,Cc1cn2C3(c4ccccc4)c4ccccn4->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-n2c1)<-n1cc(C)cn13
WAVPOZ,[Cl-]->[Re+3]12(<-[Cl-])(<-n3cccn3C(n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C28 H25 Cl2 N6 P1 Re1 1+,1.0,[Cl-]->[Re+3]12(<-[Cl-])(<-[n-]3ccc[n+]3C([n+]3ccc[n-]->13)[n+]1ccc[n-]->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Re+3]12(<-[Cl-])(<-n3cccn3C(n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Re+3]12(<-[Cl-])(<-n3cccn3C(n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
WAVPUH,CC(C)c1cccc(C(C)C)c1/N1=C2\CCCc3cccn(->[Pd@+2]<-1(<-[CH3-])<-[Cl-])c32,C22 H29 Cl1 N2 Pd1,0.0,CC(C)c1cccc(C(C)C)c1N1=C2CCCc3cccn(->[Pd+2]<-1(<-[CH3-])<-[Cl-])c32,CC(C)c1cccc(C(C)C)c1N1=C2CCCc3cccn(->[Pd+2]<-1(<-[CH3-])<-[Cl-])c32,CC(C)c1cccc(C(C)C)c1N1=C2CCCc3cccn(->[Pd+2]<-1(<-[CH3-])<-[Cl-])c32
WAVTAR,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]123(<-C4=C->1/CC/C->2=C->3\CC\4)<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16 H12 F18 Pt1,0.0,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]123(<-C4=C->1CCC->2=C->3CC4)<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]123(<-C4=C->1CCC->2=C->3CC4)<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]123(<-C4=C->1CCC->2=C->3CC4)<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
WAVTEV,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]1(<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F)<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C35 H26 F18 P2 Pt1,0.0,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]1(<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F)<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]1(<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F)<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,FC(F)(F)C(F)(F)C(F)(F)[C-](F)(F)->[Pt+2]1(<-[C-](F)(F)C(F)(F)C(F)(F)C(F)(F)F)<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
WAVTOF,CC(C)c1cccc(C(C)C)c1N1[C](->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C2(CCCCC2)CC1(C)C,C26 H35 N1 Ni1 O3,0.0,CC(C)c1cccc(C(C)C)c1N1[C](->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C2(CCCCC2)CC1(C)C,CC(C)c1cccc(C(C)C)c1N1[C](->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C2(CCCCC2)CC1(C)C,CC(C)c1cccc(C(C)C)c1N1[C](->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C2(CCCCC2)CC1(C)C
WAVTUL,CC(C)c1cccc(C(C)C)c1N1[C](->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])[C@]2(C[C@H](C)CC[C@H]2C(C)C)CC1(C)C,C30 H43 N1 Ni1 O3,0.0,CC1CCC(C(C)C)C2(C1)CC(C)(C)N(c1c(C(C)C)cccc1C(C)C)[C]2->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CC1CCC(C(C)C)C2(C1)CC(C)(C)N(c1c(C(C)C)cccc1C(C)C)[C]2->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CC1CCC(C(C)C)C2(C1)CC(C)(C)N(c1c(C(C)C)cccc1C(C)C)[C]2->[Ni](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
WAVVOF,O=C(O)CP(c1ccccc1)(c1ccccc1)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,C20 H25 N1 O2 P1 Re1 S3,0.0,O=C(O)CP(c1ccccc1)(c1ccccc1)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,O=C(O)CP(c1ccccc1)(c1ccccc1)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,O=C(O)CP(c1ccccc1)(c1ccccc1)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3
WAVVUL,Cc1ccccc1OP(Oc1ccccc1C)(Oc1ccccc1C)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,C27 H33 N1 O3 P1 Re1 S3,0.0,Cc1ccccc1OP(Oc1ccccc1C)(Oc1ccccc1C)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,Cc1ccccc1OP(Oc1ccccc1C)(Oc1ccccc1C)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3,Cc1ccccc1OP(Oc1ccccc1C)(Oc1ccccc1C)->[Re+3]123<-[S-]CCN->1(CC[S-]->2)CC[S-]->3
WAVWAS,Nc1ccc(C(=O)[O-]->[Co+3]23(<-NCCN->2)(<-NCCN->3)<-[O-]C(=O)c2ccc(N)cc2)cc1,C18 H28 Co1 N6 O4 1+,1.0,Nc1ccc(C(=O)[O-]->[Co+3]23(<-NCCN->2)(<-NCCN->3)<-[O-]C(=O)c2ccc(N)cc2)cc1,Nc1ccc(C(=O)[O-]->[Co+3]23(<-NCCN->2)(<-NCCN->3)<-[O-]C(=O)c2ccc(N)cc2)cc1,Nc1ccc(C(=O)[O-]->[Co+3]23(<-NCCN->2)(<-NCCN->3)<-[O-]C(=O)c2ccc(N)cc2)cc1
WAVWIB,CC(C)(C)[O-]->[Nb+5](<-[Cl-])(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)<-n1ccccc1,C21 H41 Cl1 N1 Nb1 O4,0.0,CC(C)(C)[O-]->[Nb+5](<-[Cl-])(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)<-n1ccccc1,CC(C)(C)[O-]->[Nb+5](<-[Cl-])(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)<-n1ccccc1,CC(C)(C)[O-]->[Nb+5](<-[Cl-])(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)(<-[O-]C(C)(C)C)<-n1ccccc1
WAVWUN,CC(C)[O-]->[Nb+5]1(<-[O-]/C(=C\c2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,C22 H33 F3 N1 Nb1 O5 S1,0.0,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C
WAVXID,,C34 H34 F7 Ir1 O1 P1 1+,1.0,Cc12->[Ir+3]345(<-[C-]#[O+])(<-[CH2-]CC(F)(C(F)(F)F)C(F)(F)F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc12->[Ir+3]345(<-[C-]#[O+])(<-[CH2-]CC(F)(C(F)(F)F)C(F)(F)F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc12->[Ir+3]345(<-[C-]#[O+])(<-[CH2-]CC(F)(C(F)(F)F)C(F)(F)F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
WAVXOJ,Cc12->[Rh+3]345(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-P(C)(C)C)<-P(C)(C)C,C16 H33 Cl1 P2 Rh1 1+,1.0,Cc12->[Rh+3]345(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-P(C)(C)C)<-P(C)(C)C,Cc12->[Rh+3]345(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-P(C)(C)C)<-P(C)(C)C,Cc12->[Rh+3]345(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-P(C)(C)C)<-P(C)(C)C
WAVYAW,CCP(CC)(CC)->[Pt+2](<-[c-]1cnnn1Cc1ccccc1)(<-[c-]1cnnn1Cc1ccccc1)<-P(CC)(CC)CC,C30 H46 N6 P2 Pt1,0.0,CCP(CC)(CC)->[Pt](<-[c]1cnnn1Cc1ccccc1)(<-[c]1cnnn1Cc1ccccc1)<-P(CC)(CC)CC,CCP(CC)(CC)->[Pt+2](<-[c-]1cnnn1Cc1ccccc1)(<-[c-]1cnnn1Cc1ccccc1)<-P(CC)(CC)CC,CCP(CC)(CC)->[Pt+2](<-[c-]1cnnn1Cc1ccccc1)(<-[c-]1cnnn1Cc1ccccc1)<-P(CC)(CC)CC
WAVYEY,CN(C)(Cc1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C14 H13 N1 O5 W1,0.0,CN(C)(Cc1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)(Cc1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)(Cc1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
WAVYIB,COc1cccc2/C=N3/C[C@@H](C)/N4=C/c5cccc(OC)c5[O-]->[Ni@SP1+2]<-3<-4<-[O-]c21,C19 H20 N2 Ni1 O4,0.0,COc1cccc2C=N3CC(C)N4=Cc5cccc(OC)c5[O-]->[Ni+2]<-3<-4<-[O-]c21,COc1cccc2C=N3CC(C)N4=Cc5cccc(OC)c5[O-]->[Ni+2]<-3<-4<-[O-]c21,COc1cccc2C=N3CC(C)N4=Cc5cccc(OC)c5[O-]->[Ni+2]<-3<-4<-[O-]c21
WAVYIE,,C40 H30 Ir1 N3 O2,0.0,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)(<-n2ccccc2)<-n2ccccc2)cc1,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)(<-n2ccccc2)<-n2ccccc2)cc1,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)(<-n2ccccc2)<-n2ccccc2)cc1
WAVZOL,,C44 H34 Ir1 N3 O2,0.0,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[C-]#[N+]c6c(C)cccc6C)(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)<-n2ccccc2)cc1,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[C-]#[N+]c6c(C)cccc6C)(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)<-n2ccccc2)cc1,Cc1ccc(-c2cc3-c4ccccc4[O-]->[Ir+3]45(<-[C-]#[N+]c6c(C)cccc6C)(<-[O-]c6ccccc6-c6cccc(-c(c2)n->43)[c-]->56)<-n2ccccc2)cc1
WAWBAX,CC(C)c1cccc(C(C)C)c1[N-2]->[Nb+5]12345(<-[H][CH-]->1C(C)(C)C)(<-[CH2-]C(C)(C)C)<-c1c->2c->3[cH-]->4c->51,C27 H44 N1 Nb1,0.0,CC(C)c1cccc(C(C)C)c1[N-2]->[Nb+5]123456(<-[H][CH-]->1C(C)(C)C)(<-[H][CH-]->2C(C)(C)C)<-c1c->3c->4[cH-]->5c->61,CC(C)c1cccc(C(C)C)c1[N-2]->[Nb+5]1234(<-[CH2-]C(C)(C)C)(<-[CH2-]C(C)(C)C)<-c5c->1c->2[cH-]->3c->45,CC(C)c1cccc(C(C)C)c1[N-2]->[Nb+5]1234(<-[CH2-]C(C)(C)C)(<-[CH2-]C(C)(C)C)<-c5c->1c->2[cH-]->3c->45
WAWBIG,Cc1cccc(C)c1OP(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)->[Rh@@+]1(<-[C-]#[O+])<-[O-]c2cccc3cccn->1c23,C34 H33 N1 O5 P1 Rh1,0.0,Cc1cccc(C)c1OP(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)->[Rh+]1(<-[C-]#[O+])<-[O-]c2cccc3cccn->1c23,Cc1cccc(C)c1OP(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)->[Rh+]1(<-[C-]#[O+])<-[O-]c2cccc3cccn->1c23,Cc1cccc(C)c1OP(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)->[Rh+]1(<-[C-]#[O+])<-[O-]c2cccc3cccn->1c23
WAWCUT,COc1ccc(N/C2=C(\C)N(=O)->[Ni+2]3(<-N(=O)/C(C)=C(/Nc4ccc(OC)cc4)[N-]->3O)<-[N-]2O)cc1,C20 H24 N6 Ni1 O6,0.0,COc1ccc(NC2=C(C)[N-]([O])->[Ni+4]3(<-[N-]([O])C(C)=C(Nc4ccc(OC)cc4)[N-]->3O)<-[N-]2O)cc1,COc1ccc(NC2=C(C)N(=O)->[Ni+2]3(<-N(=O)C(C)=C(Nc4ccc(OC)cc4)[N-]->3O)<-[N-]2O)cc1,COc1ccc(NC2=C(C)N(=O)->[Ni+2]3(<-N(=O)C(C)=C(Nc4ccc(OC)cc4)[N-]->3O)<-[N-]2O)cc1
WAWFAE,CC(C)(C)/C1=C/C(=O->[Pt+2]2(<-O=C(/C=C(\[O-]->2)C(C)(C)C)C(F)(F)F)<-[O-]1)C(F)(F)F,C16 H20 F6 O4 Pt1,0.0,fail,CC(C)(C)C1C=C([O-]->[Pt+2]2(<-O=1)<-O=C(C=C([O-]->2)C(F)(F)F)C(C)(C)C)C(F)(F)F,CC(C)(C)C1C=C([O-]->[Pt+2]2(<-O=1)<-O=C(C=C([O-]->2)C(F)(F)F)C(C)(C)C)C(F)(F)F
WAWGAC,,C16 H26 Cl1 Mo1 N1 O2,0.0,CC(C)(C)CC1=O->[Mo+3]<-12345(<-[Cl-])(<-[N-]=O)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)(C)C[C-]1=O->[Mo+4]<-12345(<-[Cl-])(<-[N-]=O)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)(C)C[C-]1=O->[Mo+4]<-12345(<-[Cl-])(<-[N-]=O)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C
WAWGEG,,C18 H34 N1 O1 P1 W1,0.0,fail,CC(C)(C)[CH2-]->[W+2]12345(<-C=C->16C->2(C)=C->3(C)C->4(C)=C->56C)(<-[N-]=O)<-P(C)(C)C,CC(C)(C)[CH2-]->[W+2]12345(<-C=C->16C->2(C)=C->3(C)C->4(C)=C->56C)(<-[N-]=O)<-P(C)(C)C
WAWHEH,CC(C)/P1=C2\C=CC=C\C2=P(/C(C)C)->[Cr+4]<-12(<-[Cl-])(<-[Cl-])<-[P-](c1ccccc1[P-]->2C(C)C)C(C)C,C24 H40 Cl2 Cr1 P4,0.0,CC(C)P1c2ccccc2P(C(C)C)->[Cr+2]<-12(<-[Cl-])(<-[Cl-])<-P(c1ccccc1P->2C(C)C)C(C)C,CC(C)P1=C2C=CC=CC2=P(C(C)C)->[Cr+2]<-12(<-[Cl-])(<-[Cl-])<-P(=C1C=CC=CC1=P->2C(C)C)C(C)C,CC(C)P1=C2C=CC=CC2=P(C(C)C)->[Cr+2]<-12(<-[Cl-])(<-[Cl-])<-P(=C1C=CC=CC1=P->2C(C)C)C(C)C
WAWHUY,,C25 H18 N10 Ni1 O4,0.0,O=C1[O-]->[Ni+2]2(<-[O-]C(=O)c3cccc1n->23)(<-n1n[nH]c2ccccc21)(<-n1n[nH]c2ccccc21)<-n1n[nH]c2ccccc21,O=C1[O-]->[Ni+2]2(<-[O-]C(=O)c3cccc1n->23)(<-n1n[nH]c2ccccc21)(<-n1n[nH]c2ccccc21)<-n1n[nH]c2ccccc21,O=C1[O-]->[Ni+2]2(<-[O-]C(=O)c3cccc1n->23)(<-n1n[nH]c2ccccc21)(<-n1n[nH]c2ccccc21)<-n1n[nH]c2ccccc21
