IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
TAPKIF,CN(C)CCN(C)(C)->[Ni]1<-[H]CN(C)CCN->1(C)C,C12 H32 N4 Ni1,0.0,CN1(C)CCN(C)(C)->[Ni]<-12<-N(C)(C)CCN->2(C)C,CN1(C)CCN(C)(C)->[Ni]<-12<-N(C)(C)CCN->2(C)C,CN1(C)CCN(C)(C)->[Ni]<-12<-N(C)(C)CCN->2(C)C
TAPXOA,CC12=N(c3ccccc3)->[Ni+2]<-134567(<-c1c->3c->4[cH-]->5c->61)<-N(c1ccccc1)=C->72C,C21 H21 N2 Ni1 1+,1.0,CC1C(C)=N(c2ccccc2)->[Ni+2]2345(<-c6c->2c->3[cH-]->4c->56)<-N=1c1ccccc1,CC1C(C)=N(c2ccccc2)->[Ni+2]2345(<-c6c->2c->3[cH-]->4c->56)<-N=1c1ccccc1,CC1C(C)=N(c2ccccc2)->[Ni+2]2345(<-c6c->2c->3[cH-]->4c->56)<-N=1c1ccccc1
TAQZIV,COc1ccc([B-](O)=O->[Pt+2](<-[c-]2ccccc2)(<-P(C)(C)c2ccccc2)<-P(C)(C)c2ccccc2)cc1,C29 H35 B1 O3 P2 Pt1,0.0,COc1ccc(B(O)[O-]->[Pt+2](<-[c-]2ccccc2)(<-P(C)(C)c2ccccc2)<-P(C)(C)c2ccccc2)cc1,COc1ccc([B-](O)=O->[Pt+2](<-[c-]2ccccc2)(<-P(C)(C)c2ccccc2)<-P(C)(C)c2ccccc2)cc1,COc1ccc([B-](O)=O->[Pt+2](<-[c-]2ccccc2)(<-P(C)(C)c2ccccc2)<-P(C)(C)c2ccccc2)cc1
TARWIU,CN1(C)CC[N-]2/C=C3/C=CC=CC3=S->[Ni@TB6+2]<-2<-1<-[O-][N+](=O)[O-],C11 H15 N3 Ni1 O3 S1,0.0,CN1(C)CCN2=Cc3ccccc3[S-]->[Ni+2]<-2<-1<-[O-][N+](=O)[O-],CN1(C)CC[N-]2C=C3C=CC=CC3=S->[Ni+2]<-2<-1<-[O-][N+](=O)[O-],CN1(C)CC[N-]2C=C3C=CC=CC3=S->[Ni+2]<-2<-13<-[O-][N+](=O)[O-]->3
TASCAU,,C29 H30 Au1 N3 S1,0.0,fail,CC(C)(C)c1ccc2-c3cncc4-c5ccc(C(C)(C)C)c[c-]5->[Au+3](<-[S-]c5ccccn5)(<-[c-]2c1)<-n34,CC(C)(C)c1ccc2-c3cncc4-c5ccc(C(C)(C)C)c[c-]5->[Au+3]5(<-S=c6cccc[n-]->56)(<-[c-]2c1)<-n34
TASYAQ,,C12 H24 Mo1 O1 P2,0.0,CP(C)(C)->[MoH+]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(C)(C)C,CP(C)(C)->[MoH+]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(C)(C)C,CP(C)(C)->[MoH+]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(C)(C)C
TAVCOK,CC(C)C12(C)[CH2-]->[Ti+4]<-13456789%10(<-[CH2-]2)(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101,C17 H24 Ti1,0.0,CC(C)C1(C)[CH2-]->[Ti+4]23456789(<-[CH2-]1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,CC(C)C1(C)[CH2-]->[Ti+4]23456789(<-[CH2-]1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,CC(C)C1(C)[CH2-]->[Ti+4]23456789(<-[CH2-]1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91
TAWHIJ,C[Si](C)(C)C1#C([Si](C)(C)C)->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C13 H18 Cr1 O5 Si2,0.0,C[Si](C)(C)C1#C([Si](C)(C)C)->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C[Si](C)(C)C1#C([Si](C)(C)C)->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C[Si](C)(C)C1#C([Si](C)(C)C)->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
TAWYIZ,C[Si](C)(C)[N-]([Si](C)(C)C)->[Nb@TB16+5]1(<-[Cl-])(<-[CH2-][Si](C)(C)[N-]->1[Si](C)(C)C)<-[c-]1ccccc1,C18 H41 Cl1 N2 Nb1 Si4,0.0,C[Si](C)(C)[N-]([Si](C)(C)C)->[Nb+4](<-[Cl-])(<-[c-]1ccccc1)<-[N-]([Si](C)(C)C)[Si](C)(C)C,[CH2-][Si](C)(C)[N-]([Si](C)(C)C)->[Nb+5](<-[Cl-])(<-[c-]1ccccc1)<-[N-]([Si](C)(C)C)[Si](C)(C)C,C[Si](C)(C)[N-]([Si](C)(C)C)->[Nb+5]1(<-[Cl-])(<-[CH2-][Si](C)(C)[N-]->1[Si](C)(C)C)<-[c-]1ccccc1
TAYDOP,C/C1=N(\C2CCCCC2)->[Ni+2]2(<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-N(C3CCCCC3)=C->21C,C24 H50 N2 Ni1 Si2,0.0,CC1C(C)=N(C2CCCCC2)->[Ni+2](<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-N=1C1CCCCC1,CC1C(C)=N(C2CCCCC2)->[Ni+2](<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-N=1C1CCCCC1,CC1C(C)=N(C2CCCCC2)->[Ni+2](<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-N=1C1CCCCC1
TAZAPD,Cc1cc(C)n2->[Pd@SP1]34<-n1c1ccccc1n->3c(C)cc(C)n->4c1ccccc12,C22 H22 N4 Pd1,0.0,CC1=CC(C)=N2->[Pd+2]34<-N(=C(C)C=C(C)[N-]->3c3ccccc3[N-]->41)c1ccccc12,Cc1cc(C)[n-]2->[Pd+4]34<-n1c1ccccc1[n-]->3[c-](C)cc(C)[n-]->4c1ccccc12,Cc1cc(C)[n-]2->[Pd+4]34<-n1c1ccccc1[n-]->3[c-](C)cc(C)[n-]->4c1ccccc12
TCTAFE,O=[C-]1[C-]2(c3ccccc3)C3(c4ccccc4)=C(c4ccccc4)->[Fe+2]<-1<-3<-2(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C25 H16 Fe1 O4,0.0,fail,O=C1=C2(c3ccccc3)C3(c4ccccc4)=C(c4ccccc4)->[Fe]<-1<-2<-3(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],O=C1=C2(c3ccccc3)C3(c4ccccc4)=C(c4ccccc4)->[Fe]<-1<-2<-3(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
TEBRIB,CC(C)(C)C1/C=C(\[O-]->[Cu@SP3+]2(<-O=1)<-C1#C->2C(C)(C)CSCC1(C)C)C(C)(C)C,C21 H35 Cu1 O2 S1,0.0,fail,CC(C)(C)C1=CC(=O->[Cu+]2(<-[O-]1)<-C1#C->2C(C)(C)CSCC1(C)C)C(C)(C)C,CC(C)(C)C1=CC(=O->[Cu+]2(<-[O-]1)<-C1#C->2C(C)(C)CSCC1(C)C)C(C)(C)C
TEBZUY,[Cl-]->[Pt@OH1+2]12<-S=C3C=CC=CC3=N->1/C(=C1/C=CC=C[N-]->21)c1ccccn1,C17 H12 Cl1 N3 Pt1 S1,0.0,fail,[Cl-]->[Pt+2]12<-S=C3C=CC=CC3=N->1C(=C1C=CC=C[N-]->21)c1ccccn1,[Cl-]->[Pt+2]12<-S=C3C=CC=CC3=N->1C(=C1C=CC=C[N-]->21)c1ccccn1
TECNAT,N#C/C1[S-]->[W+4]23(<-[S-]/C=1C#N)(<-[S-]/C(C#N)=C(\C#N)[S-]->2)<-P(CCP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C34 H24 N4 P2 S4 W1,0.0,N#CC1[S-]->[W+4]23(<-[S-]C=1C#N)(<-[S-]C(C#N)=C(C#N)[S-]->2)<-P(CCP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,N#CC1[S-]->[W+4]23(<-[S-]C=1C#N)(<-[S-]C(C#N)=C(C#N)[S-]->2)<-P(CCP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,N#CC1[S-]->[W+4]23(<-[S-]C=1C#N)(<-[S-]C(C#N)=C(C#N)[S-]->2)<-P(CCP->3(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
TEDYOR,,C22 H34 Si2 Zr1,0.0,Cc12->[Zr+2]3456789%10%11%12(<-C(#C->3C->4[Si](C)(C)C)C->5[Si](C)(C)C)(<-c3c->6[cH-]->7c->8(C)c->93)<-c(c->%101)[cH-]->%11c->%122,C[c-]12->[Zr+2]3456789%10%11%12(<-C(=C->3=C->4[Si](C)(C)C)=C->5[Si](C)(C)C)(<-c(c->6c->71)c->82)<-c1c->9c->%10[c-]->%11(C)c->%121,C[c-]12->[Zr+2]3456789%10%11%12(<-C(=C->3=C->4[Si](C)(C)C)=C->5[Si](C)(C)C)(<-c(c->6c->71)c->82)<-c1c->9c->%10[c-]->%11(C)c->%121
TEFYEI,,C12 H17 As4 Co1 O1 S3,0.0,CC[c-]12->[Co+3]3456(<-[C-]#[O+])(<-[As-]7S[As]8S[As]7[As-]->3S8)<-c(C)(c->4(C)c->51C)c->62C,CC[c-]12->[Co+3]3456(<-[C-]#[O+])(<-[As-]7S[As]8S[As]7[As-]->3S8)<-c(C)(c->4(C)c->51C)c->62C,CC[c-]12->[Co+3]3456(<-[C-]#[O+])(<-[As-]7S[As]8S[As]7[As-]->3S8)<-c(C)(c->4(C)c->51C)c->62C
TEGXEJ,C[Si](C)(C)[N-]1c23->[Mo+6]<-145(<-[CH-]=C(C[CH2-]->4)c1ccccc1)(<-[N-2]c1ccccc1)<-[N-](c->52cccc3)[Si](C)(C)C,C28 H37 Mo1 N3 Si2,0.0,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[Mo+6]<-12(<-[CH-]=C(C[CH2-]->2)c1ccccc1)<-[N-2]c1ccccc1,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[Mo+6]<-12(<-[CH-]=C(C[CH2-]->2)c1ccccc1)<-[N-2]c1ccccc1,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[Mo+6]<-12(<-[CH-]=C(C[CH2-]->2)c1ccccc1)<-[N-2]c1ccccc1
TEHSUX,,C17 H19 N3 O3 Pd1 S1,0.0,CN(C)c1ccc2N=N3c4ccccc4C(=O)[O-]->[Pd+2]<-3(<-[c-]2c1)<-S(C)(C)=O,CN(C)c1ccc2N=N3c4ccccc4C(=O)[O-]->[Pd+2]<-3(<-[c-]2c1)<-S(C)(C)=O,CN(C)c1ccc2N=N3c4ccccc4C45=O->[Pd+2]<-3<-4(<-[O-]5)(<-[c-]2c1)<-S(C)(C)=O
TEKCUH,CP(c1ccccc1)(c1ccccc1)->[W+4]1(<-[O-2])(<-[Cl-])(<-[Cl-])(<-C2=C->1C2(c1ccccc1)c1ccccc1)<-P(C)(c1ccccc1)c1ccccc1,C41 H38 Cl2 O1 P2 W1,0.0,CP(c1ccccc1)(c1ccccc1)->[W+4]1(<-[O-2])(<-[Cl-])(<-[Cl-])(<-C2=C->1C2(c1ccccc1)c1ccccc1)<-P(C)(c1ccccc1)c1ccccc1,CP(c1ccccc1)(c1ccccc1)->[W+4]1(<-[O-2])(<-[Cl-])(<-[Cl-])(<-C2=C->1C2(c1ccccc1)c1ccccc1)<-P(C)(c1ccccc1)c1ccccc1,CP(c1ccccc1)(c1ccccc1)->[W+6]1(<-[O-2])(<-[Cl-])(<-[Cl-])(<-[CH-]2[CH-]->1C2(c1ccccc1)c1ccccc1)<-P(C)(c1ccccc1)c1ccccc1
TEKWAJ,C[Si](C)(C)C1#P->[Pt]<-1(<-[P@TB5](c1ccccc1)(c1ccccc1)c1ccccc1)<-[P@TB5](c1ccccc1)(c1ccccc1)c1ccccc1,C40 H39 P3 Pt1 Si1,0.0,C[Si](C)(C)C1=P->[Pt]<-1(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C[Si](C)(C)C1#P->[Pt]<-1(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C[Si](C)(C)C1#P->[Pt]<-1(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
TELPUX,[Cl-]->[Pd+2]12<-n3ccccc3-c3ccc(-c4ccccn->14)[n-]->23,C14 H10 Cl1 N3 Pd1,0.0,[Cl-]->[Pd+2]12<-n3ccccc3-c3ccc(-c4ccccn->14)[n-]->23,[Cl-]->[Pd+2]12<-N3=C(c4ccccn->14)C=CC3=C1C=CC=C[N-]->21,[Cl-]->[Pd+2]12<-N3=C(c4ccccn->14)C=CC3=C1C=CC=C[N-]->21
TEMYES,,C23 H24 Cl1 N2 Rh1,0.0,Cc12->[Rh+3]3456(<-[Cl-])(<-N=c7c8ccccc8[nH]c8ccc[c-]->3c78)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Rh+3]3456(<-[Cl-])(<-N=c7c8ccccc8[nH]c8ccc[c-]->3c78)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Rh+3]3456(<-[Cl-])(<-N=c7c8ccccc8[nH]c8ccc[c-]->3c78)<-c1(C)c->4(C)[c-]->5(C)c->62C
TENXAO,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-[Cl-])<-N3=C(c4cccc(C5=N->1[C@H]1c6ccccc6C[C@H]1O5)n->24)O[C@@H]1Cc2ccccc2[C@@H]13,C33 H30 Cl2 N3 O4 P1 Ru1,0.0,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-[Cl-])<-N3=C(c4cccc(C5=N->1C1c6ccccc6CC1O5)n->24)OC1Cc2ccccc2C13,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-[Cl-])<-N3=C(c4cccc(C5=N->1C1c6ccccc6CC1O5)n->24)OC1Cc2ccccc2C13,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-[Cl-])<-N3=C(c4cccc(C5=N->1C1c6ccccc6CC1O5)n->24)OC1Cc2ccccc2C13
TEPHOO,CN1[C-](=O)->[Ru+2]23456(<-[C-]#[O+])(<-N(C)=P1(c1ccccc1)c1ccccc1)<-c1(C)c->2(C)c->3(C)c->4(C)c->5(C)c->61C,C28 H34 N2 O2 P1 Ru1 1+,1.0,CN1[C](=O)->[Ru+]23456(<-[C-]#[O+])(<-N(C)=P1(c1ccccc1)c1ccccc1)<-c1(C)c->2(C)c->3(C)c->4(C)c->5(C)c->61C,CN1[C-](=O)->[Ru+2]23456(<-[C-]#[O+])(<-N(C)=P1(c1ccccc1)c1ccccc1)<-c1(C)c->2(C)c->3(C)c->4(C)c->5(C)c->61C,CN1[C-](=O)->[Ru+2]23456(<-[C-]#[O+])(<-N(C)=P1(c1ccccc1)c1ccccc1)<-c1(C)c->2(C)c->3(C)c->4(C)c->5(C)c->61C
TEQHIG,Cc12->[Ta+3]3456789(<-[H][CH-]->3c3ccccc3)(<-C=C->4C->5=C->6)(<-[CH2-]c3ccccc3)<-c1(C)c->7(C)[c-]->8(C)c->92C,C28 H35 Ta1,0.0,Cc12->[Ta+3]345678(<-C=C->3C->4=C->5)(<-[CH2-]c3ccccc3)(<-[CH2-]c3ccccc3)<-c1(C)c->6(C)[c-]->7(C)c->82C,Cc12->[Ta+3]345678(<-C=C->3C->4=C->5)(<-[CH2-]c3ccccc3)(<-[CH2-]c3ccccc3)<-c1(C)c->6(C)[c-]->7(C)c->82C,Cc1c(C)c(C)[c-](C)(->[Ta+3]2(<-C=CC=C->2)(<-[CH2-]c2ccccc2)<-[CH2-]c2ccccc2)c1C
TEQPUC,CCOC(#CC(=C1N(c2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C)c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C37 H34 Cr1 N2 O6,0.0,CCO[C-](=C=C(c1ccccc1)c1n(-c2c(C)cc(C)cc2C)cc[n+]1-c1c(C)cc(C)cc1C)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCOC(#CC(=C1N(c2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C)c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCOC(#CC(=C1N(c2c(C)cc(C)cc2C)C=CN1c1c(C)cc(C)cc1C)c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
TERTUG,[Cl-]->[Cd+2](<-[Cl-])(<-n1cccc2c3nccnc3c3cccnc3c21)<-n1cccc2c3nccnc3c3cccnc3c21,C28 H16 Cd1 Cl2 N8,0.0,[Cl-]->[Cd+2]12(<-[Cl-])(<-n3cccc4c5nccnc5c5cccn->1c5c43)<-n1cccc3c4nccnc4c4cccn->2c4c31,[Cl-]->[Cd+2]12(<-[Cl-])(<-n3cccc4c5nccnc5c5cccn->1c5c43)<-n1cccc3c4nccnc4c4cccn->2c4c31,[Cl-]->[Cd+2]12(<-[Cl-])(<-n3cccc4c5nccnc5c5cccn->1c5c43)<-n1cccc3c4nccnc4c4cccn->2c4c31
TESSOC,,C24 H27 Cl1 O3 Ru1,0.0,fail,COc1ccc2cc(C(C)C34=O->[Ru+2]<-356789(<-[Cl-])(<-[O-]4)<-c3c->5c->6(C(C)C)c->7c->8c->93C)ccc2c1,COc1ccc2cc(C(C)C34=O->[Ru+2]<-356789(<-[Cl-])(<-[O-]4)<-c3c->5c->6(C(C)C)c->7c->8c->93C)ccc2c1
TETHEG,CCOC(=O)c1cccc2/C(C)=N(/c3c(C)cccc3C)->[Zn+2](<-[Cl-])(<-[Cl-])<-n12,C18 H20 Cl2 N2 O2 Zn1,0.0,CCOC(=O)c1cccc2C(C)=N(c3c(C)cccc3C)->[Zn+2](<-[Cl-])(<-[Cl-])<-n12,CCOC(=O)c1cccc2C(C)=N(c3c(C)cccc3C)->[Zn+2](<-[Cl-])(<-[Cl-])<-n12,CCOC(=O)c1cccc2C(C)=N(c3c(C)cccc3C)->[Zn+2](<-[Cl-])(<-[Cl-])<-n12
TEVHAG,O=[N+]1[O-]->[Zn+2]23(<-[O-]1)(<-N(=C\c1ccc4ccccc4n->21)/c1ccccc1)<-N(=C\c1ccc2ccccc2n->31)/c1ccccc1,C32 H24 N5 O3 Zn1 1+,1.0,O=[N+]([O-])[O-]->[Zn+2]12(<-N(=Cc3ccc4ccccc4n->13)c1ccccc1)<-N(=Cc1ccc3ccccc3n->21)c1ccccc1,O=[N+]([O-])[O-]->[Zn+2]12(<-N(=Cc3ccc4ccccc4n->13)c1ccccc1)<-N(=Cc1ccc3ccccc3n->21)c1ccccc1,O=[N+]1[O-]->[Zn+4]23(<-[O-]1)(<-N(=Cc1ccc4ccccc4n->21)c1ccccc1)<-[N-](C=C1C=Cc2ccccc2[N-]->31)c1ccccc1
TEWRIY,CC(C)c1cccc(C(C)C)c1N1=C2(C)C3(C)=N(c4c(C(C)C)cccc4C(C)C)->[Ni+2]<-1<-2<-3(<-[Cl-])<-[Cl-],C28 H40 Cl2 N2 Ni1,0.0,CC1C(C)=N(c2c(C(C)C)cccc2C(C)C)->[Ni+2](<-[Cl-])(<-[Cl-])<-N=1c1c(C(C)C)cccc1C(C)C,CC1C(C)=N(c2c(C(C)C)cccc2C(C)C)->[Ni+2](<-[Cl-])(<-[Cl-])<-N=1c1c(C(C)C)cccc1C(C)C,CC1C(C)=N(c2c(C(C)C)cccc2C(C)C)->[Ni+2](<-[Cl-])(<-[Cl-])<-N=1c1c(C(C)C)cccc1C(C)C
TEXMAK,COC[C@@]1(C)CCC[C@]2(C)c3cc(OC)c([C](N4CCOCC4)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc3CC[C@@H]12,C29 H35 Cr1 N1 O8,0.0,COCC1(C)CCCC2(C)c3cc(OC)c([C](N4CCOCC4)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc3CCC12,COCC1(C)CCCC2(C)c3cc(OC)c([C](N4CCOCC4)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc3CCC12,COCC1(C)CCCC2(C)c3cc(OC)c([C](N4CCOCC4)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc3CCC12
TEXYOL,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+](<-[O-]C(=O)C(F)(F)F)<-n1ccccc1Nc1ccccn1,C33 H30 Ag1 F3 N3 O2 P1,0.0,fail,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+]1(<-[O-]C(=O)C(F)(F)F)<-n2ccccc2Nc2ccccn->12,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+]12(<-O=C([O-]->1)C(F)(F)F)<-n1ccccc1Nc1ccccn->21
TEYPEV,,C42 H36 N2 O1 P2 Pt1,0.0,Cc1cc[c-](->[Pt+2]2(<-[c-]3ccc[n+]([O-])c3-c3ccccn->23)<-P(CP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1cc[c-](->[Pt+2]2(<-C3=CC=CN([O-])C=3c3ccccn->23)<-P(CP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1cc[c-](->[Pt+2]2(<-C3=CC=CN([O-])C=3c3ccccn->23)<-P(CP(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1
TEZWEA,[O+]#[C-]->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C]1C=C(c2ccccc2)C2=C(CCc3ccccc32)O1,C24 H14 O6 W1,0.0,[O+]#[C-]->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-2]1C=C(c2ccccc2)C2=C(CCc3ccccc32)O1,[O+]#[C-]->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C]1C=C(c2ccccc2)C2=C(CCc3ccccc32)O1,[O+]#[C-]->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C]1C=C(c2ccccc2)C2=C(CCc3ccccc32)O1
TICGIW,CC#N->[Cu+]12<-n3c(C(F)(F)F)cc(C(F)(F)F)n3[BH-](n3c(C(F)(F)F)cc(C(F)(F)F)n->13)n1c(C(F)(F)F)cc(C(F)(F)F)n->21,C17 H7 B1 Cu1 F18 N7,0.0,CC#N->[Cu+]12<-[n-]3c(C(F)(F)F)cc(C(F)(F)F)[n+]3[BH-]([n+]3c(C(F)(F)F)cc(C(F)(F)F)[n-]->13)[n+]1c(C(F)(F)F)cc(C(F)(F)F)[n-]->21,CC#N->[Cu+]12<-n3c(C(F)(F)F)cc(C(F)(F)F)n3[BH-](n3c(C(F)(F)F)cc(C(F)(F)F)n->13)n1c(C(F)(F)F)cc(C(F)(F)F)n->21,CC#N->[Cu+]12<-n3c(C(F)(F)F)cc(C(F)(F)F)n3[BH-](n3c(C(F)(F)F)cc(C(F)(F)F)n->13)n1c(C(F)(F)F)cc(C(F)(F)F)n->21
TICXUA,O=C1C=C2[O-]->[Cd+2]34(<-O=C2c2ccccc21)(<-O=C1C([O-]->3)=CC(=O)c2ccccc21)<-n1ccccc1-c1ccccn->41,C30 H18 Cd1 N2 O6,0.0,O=C1C=C2[O-]->[Cd+2]34(<-O=C2c2ccccc21)(<-O=C1C([O-]->3)=CC(=O)c2ccccc21)<-n1ccccc1-c1ccccn->41,[O-]c1cc2[O-]->[Cd+6]34(<-[O-]c5cc([O-])c6ccccc6c5[O-]->3)(<-[O-]c2c2ccccc12)<-n1ccccc1-c1ccccn->41,[O-]c1cc2[O-]->[Cd+6]34(<-[O-]c5cc([O-])c6ccccc6c5[O-]->3)(<-[O-]c2c2ccccc12)<-n1ccccc1-c1ccccn->41
TIDVIO,,C23 H19 N4 Pd1 1+,1.0,Cn1cc[n+](C)c1C#[C-]->[Pd+2]12<-[c-]3ccccc3-c3cccc(-c4ccccn->14)n->23,C[n+]1cc[n+](C)[c-]1C#[C-]->[Pd+2]12<-[c-]3ccccc3-c3cccc(-c4ccccn->14)n->23,C[n+]1cc[n+](C)[c-]1C#[C-]->[Pd+2]12<-[c-]3ccccc3-c3cccc(-c4ccccn->14)n->23
TIFSIL,CSC1=NC(C)=C/C2=C3/N4=N/C(SC)=S->[Ni+2]<-3<-45(<-S=C(N/N->5=C/c3cc(C)nc(SC)n3)SC)<-[N-]12,C18 H23 N8 Ni1 S6 1+,1.0,CSC1=NN2=Cc3cc(C)nc(SC)n3->[Ni+2]<-234(<-S=C(NN->3=Cc2cc(C)nc(SC)n->42)SC)<-[S-]1,CSC1=NC(C)=CC2=CN3=NC(SC)=S->[Ni+2]<-345(<-S=C(NN->4=Cc3cc(C)nc(SC)n->53)SC)<-[N-]21,CSC1=NC(C)=CC2=CN3=NC(SC)=S->[Ni+2]<-345(<-S=C(NN->4=Cc3cc(C)nc(SC)n->53)SC)<-[N-]21
TIGMIH,Cc1nc(-c2csc(C)n2->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-])cs1,C8 H8 Au1 Cl3 N2 S2,0.0,Cc1nc(-c2csc(C)n2->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-])cs1,Cc1nc(-c2csc(C)n2->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-])cs1,Cc1scc2-c3csc(C)n3->[Au+3](<-[Cl-])(<-[Cl-])(<-[Cl-])<-n21
TIJCOH,CC1/C=C(/C)[O-]->[Ir+3]23(<-O=1)(<-[c-]1ccsc1-c1c4ccoc4ccn->21)<-[c-]1ccsc1-c1c2ccoc2ccn->31,C27 H19 Ir1 N2 O4 S2,0.0,fail,CC1=CC(C)=O->[Ir+3]23(<-[O-]1)(<-[c-]1ccsc1-c1c4ccoc4ccn->21)<-[c-]1ccsc1-c1c2ccoc2ccn->31,CC1=CC(C)=O->[Ir+3]23(<-[O-]1)(<-[c-]1ccsc1-c1c4ccoc4ccn->21)<-[c-]1ccsc1-c1c2ccoc2ccn->31
