IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
TUTKEA,,C16 H20 Cl1 N4 Ni1 O1 1+,1.0,O->[Ni+2]123(<-[Cl-])<-N(=Cc4ccccn->14)CCCCN->2=Cc1ccccn->31,O->[Ni+2]123(<-[Cl-])<-N(=Cc4ccccn->14)CCCCN->2=Cc1ccccn->31,O.[Cl-]->[Ni+2]123<-N(=Cc4ccccn->14)CCCCN->2=Cc1ccccn->31
TUTRAC,O=C1C(c2ccccc2)=C2c3ccccn3->[Ni+2](<-[Br-])(<-[Br-])<-n3ccccc3C2=C1c1ccccc1,C27 H18 Br2 N2 Ni1 O1,0.0,O=C1C(c2ccccc2)=C2c3ccccn3->[Ni+2](<-[Br-])(<-[Br-])<-n3ccccc3C2=C1c1ccccc1,[O-]C1=C(c2ccccc2)C2=C3C=CC=C[N-]3->[Ni+4](<-[Br-])(<-[Br-])<-n3ccccc3C2=C1c1ccccc1,[O-]C1=C(c2ccccc2)C2=C3C=CC=C[N-]3->[Ni+4](<-[Br-])(<-[Br-])<-n3ccccc3C2=C1c1ccccc1
TUXHOK,[Cl-]->[Cd+2]12<-N3=C\c4ccccc4OCCOc4ccccc4/C=N->1/CCCN(Cc1ccccn->21)CCC\3,C28 H32 Cd1 Cl1 N4 O2 1+,1.0,[Cl-]->[Cd+2]12345<-N6=Cc7ccccc7O->1CCO->2c1ccccc1C=N->3CCCN->4(Cc1ccccn->51)CCC6,[Cl-]->[Cd+2]1234<-N5=Cc6ccccc6OCCO->1c1ccccc1C=N->2CCCN->3(Cc1ccccn->41)CCC5,[Cl-]->[Cd+2]1234<-N5=Cc6ccccc6OCCO->1c1ccccc1C=N->2CCCN->3(Cc1ccccn->41)CCC5
TUXSUA,C[S@](=C->[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2ccccn->12)c1ccccc1,C21 H18 N2 O3 Re1 S1 1+,1.0,C[S+]([CH2-]->[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2ccccn->12)c1ccccc1,CS(=C->[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2ccccn->12)c1ccccc1,CS(=C->[Re+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2ccccn->12)c1ccccc1
TUYZIW,,C36 H33 Co1 N1 O9 P1 S3,0.0,COC(=O)C1[S-]->[Co+3]2345(<-c6c->2c->3[cH-]->4c->56)(<-S([N-]S(=O)(=O)c2ccc(C)cc2)C=1C(=O)OC)<-P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,COC(=O)C1[S-]->[Co+3]2345(<-c6c->2c->3[cH-]->4c->56)(<-[SH](=NS(=O)(=O)c2ccc(C)cc2)C=1C(=O)OC)<-P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,COC(=O)C1[S-]->[Co+3]2345(<-c6c->2c->3[cH-]->4c->56)(<-[SH](=NS(=O)(=O)c2ccc(C)cc2)C=1C(=O)OC)<-P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
UBAKIU,[Cl-]->[Zn+2](<-[Cl-])(<-[Cl-])<-n1ccccc1C[NH+]=C(N1CCCCC1)N1CCCCC1,C17 H27 Cl3 N4 Zn1,0.0,[Cl-]->[Zn+2](<-[Cl-])(<-[Cl-])<-n1ccccc1C[NH+]=C(N1CCCCC1)N1CCCCC1,[Cl-]->[Zn+4](<-[Cl-])(<-[Cl-])<-n1ccccc1CN[C-](N1CCCCC1)N1CCCCC1,[Cl-]->[Zn+4](<-[Cl-])(<-[Cl-])<-n1ccccc1CN[C-](N1CCCCC1)N1CCCCC1
UBEQUP,Cc12->[Y+3]3456789(<-[C-]#Cc%10ccccc%10)(<-O%10CCCC%10)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,C32 H43 O1 Y1,0.0,Cc12->[Y+3]3456789(<-[C-]#Cc%10ccccc%10)(<-O%10CCCC%10)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,Cc12->[Y+3]3456789(<-[C-]#Cc%10ccccc%10)(<-O%10CCCC%10)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,Cc1c(C)[c-]2(C)->[Y+3]34567(<-[C-]#Cc8ccccc8)(<-O8CCCC8)(<-c1(C)c->32C)<-c1(C)c->4(C)c->5(C)[c-]->6(C)c->71C
UBICIT,,C20 H23 N2 Ni1 O2 S2 1+,1.0,C1c2ccccc2[O-]->[Ni+2]2345<-Oc6ccccc6C=N->2CCS->3CCS->4CCN->5=1,C1c2ccccc2[O-]->[Ni+2]2345<-Oc6ccccc6C=N->2CCS->3CCS->4CCN->5=1,C1c2ccccc2O->[Ni+2]234<-[O-]c5ccccc5C=N->2CCS->3CCSCCN->4=1
UBOXOB,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]c3cc(C)ccc3/N->1=C/c1c([O-]->2)ccc2ccccc12,C19 H17 Mo1 N1 O5,0.0,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]c3cc(C)ccc3N->1=Cc1c([O-]->2)ccc2ccccc12,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]c3cc(C)ccc3N->1=Cc1c([O-]->2)ccc2ccccc12,CO.Cc1ccc2c(c1)[O-]->[Mo+6]1(<-[O-2])(<-[O-2])<-[O-]c3ccc4ccccc4c3C=N->12
UCASOG,NC(N)=S->[Zn+2]12(<-[O-][N+](=O)[O-]->1)(<-[O-][N+](=O)[O-]->2)<-S=C(N)N,C2 H8 N6 O6 S2 Zn1,0.0,NC(N)=S->[Zn+2](<-[O-][N+](=O)[O-])(<-[O-][N+](=O)[O-])<-S=C(N)N,NC(N)=S->[Zn+2](<-[O-][N+](=O)[O-])(<-[O-][N+](=O)[O-])<-S=C(N)N,NC(N)=S->[Zn+2]12(<-[O-][N+](=O)[O-]->1)(<-[O-][N+](=O)[O-]->2)<-S=C(N)N
UCELEU,CC1(C)N(O)C2c3sccn3->[Zn+2]34(<-[O-][N+](=O)[O-]->3)(<-N=2C1(C)C)<-N1=C(c2sccn->42)N(O)C(C)(C)C1(C)C,C20 H30 N7 O5 S2 Zn1 1+,1.0,CC1(C)N(O)C2c3sccn3->[Zn+2]34(<-[O-][N+](=O)[O-]->3)(<-N=2C1(C)C)<-N1=C(c2sccn->42)N(O)C(C)(C)C1(C)C,CC1(C)N(O)C2c3sccn3->[Zn+2]34(<-[O-][N+](=O)[O-]->3)(<-N=2C1(C)C)<-N1=C(c2sccn->42)N(O)C(C)(C)C1(C)C,CC1(C)N(O)C2c3sccn3->[Zn+2]345(<-[O-][N+]->3(=O)[O-]->4)(<-N=2C1(C)C)<-N1=C(c2sccn->52)N(O)C(C)(C)C1(C)C
UCINIE,,C26 H46 Ir1 N1 O3 P2,0.0,C=[N+]([O-])[O-]->[IrH+2]12(<-[C-]#[O+])<-[c-]3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C,C=[N+]([O-])[O-]->[IrH+2]12(<-[C-]#[O+])<-[c-]3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C,C=[N+]([O-])[O-]->[IrH+2]12(<-[C-]#[O+])<-[c-]3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C
UCUNIS,CC1=C(C)N2c3cccc[c-]3->[Pt@@+2]3(<-[O-]/C(C)=C\C(C)=N->3\c3cccc4ccccc34)<-C2#S1,C26 H24 N2 O1 Pt1 S1,0.0,CC1=CC(C)=O->[Pt+2]2(<-[C]3SC(C)=C(C)N3c3cccc[c-]->23)<-[N-]1c1cccc2ccccc12,CC1=CC(C)=N(c2cccc3ccccc23)->[Pt+2]2(<-[O-]1)<-C1#SC(C)=C(C)N1c1cccc[c-]->21,CC1=CC(C)=N(c2cccc3ccccc23)->[Pt+2]2(<-[O-]1)<-C1#SC(C)=C(C)N1c1cccc[c-]->21
UDABAC,,C26 H16 N10 Ni1 S2,0.0,N#Cc1cccn(->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)(<-n2cccc(C#N)c2)(<-n2cccc(C#N)c2)<-n2cccc(C#N)c2)c1,N#Cc1cccn(->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)(<-n2cccc(C#N)c2)(<-n2cccc(C#N)c2)<-n2cccc(C#N)c2)c1,N#Cc1cccn(->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)(<-n2cccc(C#N)c2)<-n2cccc(C#N)c2)c1.N#Cc1cccnc1
UDEPAV,Cc1cc(C)c([N-2]->[Re+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-Nc2c(C)cc(C)cc2C)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1,C36 H39 Cl3 N2 P1 Re1,0.0,Cc1cc(C)c([N-2]->[Re+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-Nc2c(C)cc(C)cc2C)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1,Cc1cc(C)c([N-2]->[Re+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-Nc2c(C)cc(C)cc2C)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1,Cc1cc(C)c([N-2]->[Re+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-Nc2c(C)cc(C)cc2C)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1
UDIJUN,,C14 H10 Cl1 N3 Pt1,0.0,[Cl-]->[Pt+2]12<-[c-]3ccccc3-c3cccc(-c4cc[nH]n->14)n->23,[Cl-]->[Pt+2]12<-[c-]3ccccc3-c3cccc(-c4cc[nH]n->14)n->23,[Cl-]->[Pt+2]12<-[c-]3ccccc3-c3cccc(-c4cc[nH]n->14)n->23
UDOBIB,CC(C)N1Cc2cccc3n2->[Cu+](<-[I-])<-n2c(cccc2CN(C(C)C)C3)C1,C20 H28 Cu1 I1 N4,0.0,CC(C)N1Cc2cccc3n2->[Cu+]2(<-[I-])<-n4c(cccc4CN->2(C(C)C)C3)C1,CC(C)N1Cc2cccc3n2->[Cu+]2(<-[I-])<-n4c(cccc4CN->2(C(C)C)C3)C1,CC(C)N1Cc2cccc3n2->[Cu+]2(<-[I-])<-n4c(cccc4CN->2(C(C)C)C3)C1
UDODIC,COC(C#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[P@TB4](c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1)=[N+](C)C,C31 H30 Cr1 N1 O5 P1,0.0,COC(C#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1)=[N+](C)C,C[O+]=C(C#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1)N(C)C,C[O+]=C(C#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1)N(C)C
UDOJEE,,C25 H19 Cr1 O2 P1 S1,0.0,fail,[O+]#[C-]->[Cr+2]12345(<-[C-]#[O+])(<-[S-]c6ccccc6P->1(c1ccccc1)c1ccccc1)<-c1c->2c->3[cH-]->4c->51,O=[C-]1[C-](=O)->[Cr+4]<-123456(<-[S-]c1ccccc1P->2(c1ccccc1)c1ccccc1)<-c1c->3c->4[cH-]->5c->61
UDOPOT,,C37 H25 N3 Ni1 S3,0.0,c1ccc(-c2nc3cc4[S-]->[Ni+4]56<-[S-]c7ccccc7[N-]->5C(c5cccc7ccccc57)C(c5ccccc5)[N-]->6c4cc3s2)cc1,C1=c2nc(-c3ccccc3)sc2=CC2=N3C(c4ccccc4)C(c4cccc5ccccc45)[N-]4c5ccccc5[S-]->[Ni+2]<-3<-4<-S=C12,C1=c2nc(-c3ccccc3)sc2=CC2=N3C(c4ccccc4)C(c4cccc5ccccc45)[N-]4c5ccccc5[S-]->[Ni+2]<-3<-4<-S=C12
UDUHUZ,Cc1cc(C)n(->[Ag@@+]2(<-O=C([O-]->2)C(F)(F)F)<-P(c2ccccc2C)(c2ccccc2C)c2ccccc2C)c(C)c1,C31 H32 Ag1 F3 N1 O2 P1,0.0,Cc1cc(C)n(->[Ag+](<-[O-]C(=O)C(F)(F)F)<-P(c2ccccc2C)(c2ccccc2C)c2ccccc2C)c(C)c1,Cc1cc(C)n(->[Ag+](<-[O-]C(=O)C(F)(F)F)<-P(c2ccccc2C)(c2ccccc2C)c2ccccc2C)c(C)c1,Cc1cc(C)n(->[Ag+]2(<-O=C([O-]->2)C(F)(F)F)<-P(c2ccccc2C)(c2ccccc2C)c2ccccc2C)c(C)c1
UFAQAT,O=C([O-]->[Zn+2](<-[O-]C(=O)c1c(Cl)cccc1Cl)(<-n1ccccc1)(<-n1ccccc1)<-n1ccccc1)c1c(Cl)cccc1Cl,C29 H21 Cl4 N3 O4 Zn1,0.0,fail,O=C([O-]->[Zn+2](<-[O-]C(=O)c1c(Cl)cccc1Cl)(<-n1ccccc1)(<-n1ccccc1)<-n1ccccc1)c1c(Cl)cccc1Cl,O=C([O-]->[Zn+2]12(<-O=C->1([O-]->2)c1c(Cl)cccc1Cl)(<-n1ccccc1)(<-n1ccccc1)<-n1ccccc1)c1c(Cl)cccc1Cl
UFENAX,C[C@H](c1c2ccccc2cc[c-]1->[Hg+2]<-[Cl-])N(C)C,C14 H16 Cl1 Hg1 N1,0.0,CC1c2c3ccccc3cc[c-]2->[Hg+2](<-[Cl-])<-N1(C)C,CC(c1c2ccccc2cc[c-]1->[Hg+2]<-[Cl-])N(C)C,CC(c1c2ccccc2cc[c-]1->[Hg+2]<-[Cl-])N(C)C
UFUHEL,,C19 H15 Fe1 O2 P1 Se1,0.0,[O+]#[C-]->[Fe+]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-[PH](=[Se])(c1ccccc1)c1ccccc1,[O+]#[C-]->[Fe+2]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-[PH](=[Se])(c1ccccc1)c1ccccc1,[O+]#[C-]->[Fe+2]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-[PH](=[Se])(c1ccccc1)c1ccccc1
UGANOG,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2COCc2ccccn->12,C12 H12 Cl2 N2 O1 Zn1,0.0,[Cl-]->[Zn+2]12(<-[Cl-])<-n3ccccc3CO->1Cc1ccccn->21,[Cl-]->[Zn+2]12(<-[Cl-])<-n3ccccc3CO->1Cc1ccccn->21,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2COCc2ccccn->12
UGENAW,CC1/C=C(\[O-]->[La+3]234(<-O=1)(<-O=C(C)/C=C(\[O-]->2)c1ccccc1)(<-O=C(C)/C=C(\[O-]->3)c1ccccc1)<-O=C(C)/C=C(\[O-]->4)c1ccccc1)c1ccccc1,C40 H36 La1 O8 1-,-1.0,fail,CC1CC(C2CCCCC2)O[La-]234(O1)(OC(C)CC(C1CCCCC1)O2)(OC(C)CC(C1CCCCC1)O3)OC(C)CC(C1CCCCC1)O4,CC1CC(C2CCCCC2)O[La-]234(O1)(OC(C)CC(C1CCCCC1)O2)(OC(C)CC(C1CCCCC1)O3)OC(C)CC(C1CCCCC1)O4
UGIMIG,CC(C)(C)S[Si-]1(SC(C)(C)C)S(C(C)(C)C)->[Ir+3]<-12345(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(C)(C)C,C25 H51 Ir1 P1 S3 Si1 1+,1.0,CC(C)(C)S[Si-]1(SC(C)(C)C)S(C(C)(C)C)->[Ir+3]<-12345(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(C)(C)C,CC(C)(C)S[Si-]1(SC(C)(C)C)S(C(C)(C)C)->[Ir+3]<-12345(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(C)(C)C,CC(C)(C)S[Si-]1(SC(C)(C)C)S(C(C)(C)C)->[Ir+3]<-12345(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(C)(C)C
UGOKAC,O=C1[O-]->[Zn+2]23(<-[O-]1)(<-n1cccc4ccc5cccn->2c5c41)<-n1cccc2ccc4cccn->3c4c21,C25 H16 N4 O3 Zn1,0.0,O=C1[O-]->[Zn+2]23(<-[O-]1)(<-n1cccc4ccc5cccn->2c5c41)<-n1cccc2ccc4cccn->3c4c21,O=C1[O-]->[Zn+2]23(<-[O-]1)(<-n1cccc4ccc5cccn->2c5c41)<-n1cccc2ccc4cccn->3c4c21,O=C12[O-]->[Zn+2]<-134(<-[O-]2)(<-n1cccc2ccc5cccn->3c5c21)<-n1cccc2ccc3cccn->4c3c21
UGUHUB,C/C1=C2\C=NC=C[N-]2->[Co+3]234(<-S=C(N=N->21)Nc1ccccc1)<-S=C(N=N->3/C(C)=C1\C=NC=C[N-]->41)Nc1ccccc1,C26 H24 Co1 N10 S2 1+,1.0,CC1c2cnccn2->[Co+3]234(<-[S-]C(=NN->2=1)Nc1ccccc1)<-[S-]C(=NN->3=C(C)c1cnccn->41)Nc1ccccc1,CC1=C2C=NC=C[N-]2->[Co+3]234(<-S=C(N=N->21)Nc1ccccc1)<-S=C(N=N->3C(C)=C1C=NC=C[N-]->41)Nc1ccccc1,CC1=C2C=NC=C[N-]2->[Co+3]234(<-S=C(N=N->21)Nc1ccccc1)<-S=C(N=N->3C(C)=C1C=NC=C[N-]->41)Nc1ccccc1
UHECIU,Cc1ccc([N-]2/C(=C3/C=CC=C/C3=N3\[P+](c4ccccc4)(c4ccccc4)c4cccc[c-]4->[Pd@+2]<-3<-2<-[Cl-])c2ccccc2)cc1,C38 H30 Cl1 N2 P1 Pd1,0.0,Cc1ccc(N2=C(c3ccccc3)c3ccccc3N3=P(c4ccccc4)(c4ccccc4)c4cccc[c-]4->[Pd+2]<-2<-3<-[Cl-])cc1,Cc1ccc([N-]2C(=C3C=CC=CC3=N3[P+](c4ccccc4)(c4ccccc4)c4cccc[c-]4->[Pd+2]<-3<-2<-[Cl-])c2ccccc2)cc1,Cc1ccc([N-]2C(=C3C=CC=CC3=N3[P+](c4ccccc4)(c4ccccc4)c4cccc[c-]4->[Pd+2]<-3<-2<-[Cl-])c2ccccc2)cc1
UHEKIC,O=C1c2cccn3->[Pt+4](<-[Br-])(<-[Br-])(<-[Br-])(<-[Br-])<-n4cccc1c4-c23,C11 H6 Br4 N2 O1 Pt1,0.0,O=C1c2cccn3->[Pt+4](<-[Br-])(<-[Br-])(<-[Br-])(<-[Br-])<-n4cccc1c4-c23,O=c1c2ccc[n-]3->[Pt+6](<-[Br-])(<-[Br-])(<-[Br-])(<-[Br-])<-[n-]4cccc1-c4c3-2,O=c1c2ccc[n-]3->[Pt+6](<-[Br-])(<-[Br-])(<-[Br-])(<-[Br-])<-[n-]4cccc1-c4c3-2
UHILUT,CP(C)(C)->[Mo]123456(<-c7c8nc9ccccc9nc8c->1c->2c->37)(<-c1c2nc3ccccc3nc2c->4c->5c->61)<-P(C)(C)C,C30 H34 Mo1 N4 P2,0.0,CP(C)(C)->[Mo]123456(<-c7c8nc9ccccc9nc8c->1c->2c->37)(<-c1c2nc3ccccc3nc2c->4c->5c->61)<-P(C)(C)C,CP(C)(C)->[Mo+4]123456(<-C7=C->1[CH-]->2c1nc2ccccc2nc1[CH-]->37)(<-C1=C->4[CH-]->5c2nc3ccccc3nc2[CH-]->61)<-P(C)(C)C,CP(C)(C)->[Mo+4]123456(<-C7=C->1[CH-]->2c1nc2ccccc2nc1[CH-]->37)(<-C1=C->4[CH-]->5c2nc3ccccc3nc2[CH-]->61)<-P(C)(C)C
UHIQAD,C[N-](C)->[Zr+4]123456789(<-c%10c->1c->21[c-]->3(c->4%10)[Si](C)(C)c->52c->6c->7(C(C)(C)C)c->8[c-]->92[Si](C)(C)O[Si]1(C)C)<-[N-](C)C,C24 H44 N2 O1 Si3 Zr1,0.0,C[N-](C)->[Zr+4]123456789(<-c%10[cH-]->1c->2c->31c->4%10[Si](C)(C)O[Si](C)(C)c->52c->6c->7(C(C)(C)C)[cH-]->8c->92[Si]1(C)C)<-[N-](C)C,C[N-](C)->[Zr+4]123456789(<-c%10c->1c->21[c-]->3(c->4%10)[Si](C)(C)O[Si](C)(C)[c-]->52c->6c->7(C(C)(C)C)c->8c->92[Si]1(C)C)<-[N-](C)C,C[N-](C)->[Zr+4]123456(<-c7c->1(C(C)(C)C)c->2[c-]->31c->47[Si](C)(C)c->52ccc[c-]->62[Si](C)(C)O[Si]1(C)C)<-[N-](C)C
UHONUA,c1ccc(P(c2ccccc2)(c2ccccc2)->[Os+2]23456(<-c7c->2c->3[cH-]->4c->57)<-n2cccc3ccc4cccn->6c4c32)cc1,C35 H28 N2 Os1 P1 1+,1.0,c1ccc(P(c2ccccc2)(c2ccccc2)->[Os+2]23456(<-c7c->2c->3[cH-]->4c->57)<-n2cccc3ccc4cccn->6c4c32)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[Os+2]23456(<-c7c->2c->3[cH-]->4c->57)<-n2cccc3ccc4cccn->6c4c32)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[Os+2]23456(<-c7c->2c->3[cH-]->4c->57)<-n2cccc3ccc4cccn->6c4c32)cc1
UJAJOE,,C19 H26 F4 Ir1 P1,0.0,Cc12->[IrH+2]345(<-[c-]6cc(F)c(F)c(F)c6F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)C,Cc12->[IrH+2]345(<-[c-]6cc(F)c(F)c(F)c6F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)C,Cc12->[IrH+2]345(<-[c-]6cc(F)c(F)c(F)c6F)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)C
UJECER,Cn1ccn2->[Hg+2]3(<-[Cl-])<-n4ccn(C)c4CN(Cc12)Cc1n(C)ccn->31,C15 H21 Cl1 Hg1 N7 1+,1.0,Cn1ccn2->[Hg+2]34(<-[Cl-])<-n5ccn(C)c5CN->3(Cc12)Cc1n(C)ccn->41,Cn1ccn2->[Hg+2]3(<-[Cl-])<-n4ccn(C)c4CN(Cc12)Cc1n(C)ccn->31,Cn1ccn2->[Hg+2]3(<-[Cl-])<-n4ccn(C)c4CN(Cc12)Cc1n(C)ccn->31
UJETAF,COc1ccccc1CNc1nc(Cl)nc2c1n(->[Pt+2]1(<-[O-]C(=O)C3(C(=O)[O-]->1)CCC3)<-S(C)(C)=O)cn2C(C)C,C24 H30 Cl1 N5 O6 Pt1 S1,0.0,COc1ccccc1CNc1nc(Cl)nc2c1n(->[Pt+2]1(<-[O-]C(=O)C3(C(=O)[O-]->1)CCC3)<-S(C)(C)=O)cn2C(C)C,COc1ccccc1CNc1nc(Cl)nc2c1n(->[Pt+2]1(<-[O-]C(=O)C3(C(=O)[O-]->1)CCC3)<-S(C)(C)=O)cn2C(C)C,COc1ccccc1CNc1nc(Cl)nc2c1n(->[Pt+2]1(<-[O-]C(=O)C3(C(=O)[O-]->1)CCC3)<-S(C)(C)=O)cn2C(C)C
UJOPOA,,C35 H30 B1 F2 N3 O6 W1,0.0,CCO[C-2](C=C(Nc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1)c1ccccc1)->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCO[C](C=C([NH+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1)c1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCO[C](C=C([NH+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1)c1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
UKEZIV,,C14 H10 N6 O3 S2 Zn1,0.0,N#Cc1cc[n+]([O-]->[Zn](<-O)(<-[N-]=C=S)(<-[N-]=C=S)<-[O-][n+]2ccc(C#N)cc2)cc1,N#Cc1cc[n+]([O-]->[Zn+2](<-O)(<-[N-]=C=S)(<-[N-]=C=S)<-[O-][n+]2ccc(C#N)cc2)cc1,N#Cc1cc[n+]([O-]->[Zn+2](<-O)(<-[N-]=C=S)(<-[N-]=C=S)<-[O-][n+]2ccc(C#N)cc2)cc1
UKOHUZ,O=C(O)CCCc1ccn(->[Os+2]23(<-[Cl-])(<-n4ccccc4-c4ccccn->24)<-n2ccccc2-c2ccccn->32)cc1,C29 H27 Cl1 N5 O2 Os1 1+,1.0,O=C(O)CCCc1ccn(->[Os+2]23(<-[Cl-])(<-n4ccccc4-c4ccccn->24)<-n2ccccc2-c2ccccn->32)cc1,O=C(O)CCCc1ccn(->[Os+2]23(<-[Cl-])(<-n4ccccc4-c4ccccn->24)<-n2ccccc2-c2ccccn->32)cc1,O=C(O)CCCc1ccn(->[Os+2]23(<-[Cl-])(<-n4ccccc4-c4ccccn->24)<-n2ccccc2-c2ccccn->32)cc1
UKUGOW,[Cl-]->[Pt+4]12(<-[Cl-])(<-[Cl-])<-N(/N=c3/cccc[n-]->13)=C1/C=CC=C/C1=N->2\c1ccccn1,C16 H12 Cl3 N5 Pt1,0.0,[Cl-]->[Pt+4]12(<-[Cl-])(<-[Cl-])<-N(=Nc3ccccn->13)c1ccccc1[N-]->2c1ccccn1,[Cl-]->[Pt+6]12(<-[Cl-])(<-[Cl-])<-[N-](N=c3cccc[n-]->13)c1ccccc1[N-]->2c1ccccn1,[Cl-]->[Pt+6]12(<-[Cl-])(<-[Cl-])<-[N-](N=c3cccc[n-]->13)c1ccccc1[N-]->2c1ccccn1
UKUMOE,,C31 H46 N2 Ti1,0.0,CCCCN1=C(C)c2ccccn2->[Ti+2]<-123456789(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,CCCCN1=C(C)c2ccccn2->[Ti+2]<-123456789(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,CCCCN1=C(C)c2ccccn2->[Ti+2]<-123456(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-c1(C)c(C)c(C)c(C)[c-]->61C
ULATEI,,C17 H38 Cl1 N1 O1 P2 Ru1,0.0,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[RuH+]<-2<-1(<-[Cl-])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[RuH+]<-2<-1(<-[Cl-])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[RuH+]<-2<-1(<-[Cl-])<-[C-]#[O+])C(C)C
