IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
VUDPUH,,C24 H33 Ni1 P3 Se1,0.0,CP(C)(C)->[NiH+]1(<-[Se-]c2ccccc2P->1(c1ccccc1)c1ccccc1)<-P(C)(C)C,CP(C)(C)->[NiH+]1(<-[Se-]c2ccccc2P->1(c1ccccc1)c1ccccc1)<-P(C)(C)C,CP(C)(C)->[NiH+]1(<-[Se-]c2ccccc2P->1(c1ccccc1)c1ccccc1)<-P(C)(C)C
VUFJOX,,C28 H44 Fe1 P4 S1,0.0,Cc1ccc2[S-]->[FeH+](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(c3ccccc3)(c3ccccc3)c2c1,Cc1ccc2[S-]->[FeH+](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(c3ccccc3)(c3ccccc3)c2c1,Cc1ccc2[S-]->[FeH+](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(c3ccccc3)(c3ccccc3)c2c1
VUFXOK,CC[C@H](C)c1ccc2ccc3ccc([C@@H](C)CC)n(->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-])c3c2n1,C20 H24 Au1 Cl3 N2,0.0,CCC(C)c1ccc2ccc3ccc(C(C)CC)n4->[Au+3](<-[Cl-])(<-[Cl-])(<-[Cl-])<-n1c2c34,CCC(C)c1ccc2ccc3ccc(C(C)CC)n(->[Au+3](<-[Cl-])(<-[Cl-])<-[Cl-])c3c2n1,CCC(C)c1ccc2ccc3ccc(C(C)CC)n4->[Au+3](<-[Cl-])(<-[Cl-])(<-[Cl-])<-n1c2c34
VUGNES,CC(C)P1(CCP(C(C)C)(C(C)C)->[Pd@TB7+2]<-12<-[S-]c1ccccc1Sc1cccc[c-]->21)C(C)C,C26 H40 P2 Pd1 S2,0.0,fail,CC(C)P1(CCP(C(C)C)(C(C)C)->[Pd]<-12<-S=C1C=CC=CC1=S=C1C=CC=C[C]->21)C(C)C,CC(C)P1(CCP(C(C)C)(C(C)C)->[Pd]<-12<-S=C1C=CC=CC1=S=C1C=CC=C[C]->21)C(C)C
VUHVOK,,C30 H34 Mo1 O2 Si1,0.0,fail,CC(C)(C)[C-]1=C2=[Si](c3ccccc3)(c3ccccc3)->[Mo+2]<-2<-13456(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC(C)(C)[C-]1=C2=[Si](c3ccccc3)(c3ccccc3)->[Mo+2]<-2<-13456(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C
VUJYAC,Cc1ccc(-c2cccc(-c3ccc(C)cc3)[c-]2->[Ta+5]23(<-[H][BH2-]->2[H]->3)(<-[N-](C)C)(<-[N-](C)C)<-[N-](C)C)cc1,C26 H39 B1 N3 Ta1,0.0,Cc1ccc(-c2cccc(-c3ccc(C)cc3)[c-]2->[Ta+5]2(<-[H][BH2-][H]->2)(<-[N-](C)C)(<-[N-](C)C)<-[N-](C)C)cc1,Cc1ccc(-c2cccc(-c3ccc(C)cc3)[c-]2->[Ta+5](<-[N-](C)C)(<-[N-](C)C)<-[N-](C)C)cc1.[BH4-],B.Cc1ccc(-c2cccc(-c3ccc(C)cc3)[c-]2->[TaH+4](<-[N-](C)C)(<-[N-](C)C)<-[N-](C)C)cc1
VUKZIK,[CH3-]->[Pt+2]1(<-[c-]2ccnn2C(n2cccn2)n2cccn2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C37 H36 N6 P2 Pt1,0.0,[CH3-]->[Pt+]1(<-[c]2ccnn2C(n2cccn2)n2cccn2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[CH3-]->[Pt+2]1(<-[c-]2ccnn2C(n2cccn2)n2cccn2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[CH3-]->[Pt+2]1(<-[c-]2ccnn2C(n2cccn2)n2cccn2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
VUMHIU,C[Si](C)(C)[c-]12->[Nb+5]3456789%10(<-[Br-])(<-[O-][C-]->3=C(c3ccccc3)c3ccccc3)(<-c(c->4c->51)c->62)<-c1c->7c->8[c-]->9([Si](C)(C)C)c->%101,C30 H36 Br1 Nb1 O1 Si2,0.0,C[Si](C)(C)c12->[Nb+3]3456789%10(<-[Br-])(<-O=C->3=C(c3ccccc3)c3ccccc3)(<-c(c->41)[cH-]->5c->62)<-c1c->7c->8([Si](C)(C)C)c->9[cH-]->%101,C[Si](C)(C)[c-]12->[Nb+5]3456789%10(<-[Br-])(<-[O-][C-]->3=C(c3ccccc3)c3ccccc3)(<-c(c->4c->51)c->62)<-c1c->7c->8[c-]->9([Si](C)(C)C)c->%101,C[Si](C)(C)[c-]12->[Nb+5]3456789%10(<-[Br-])(<-[O-][C-]->3=C(c3ccccc3)c3ccccc3)(<-c(c->4c->51)c->62)<-c1c->7c->8[c-]->9([Si](C)(C)C)c->%101
VUNLOF,[CH2+][C-3]->[Ir@@+3]1(<-[N-2][Si](C)(C)CP->1(c1ccccc1)c1ccccc1)<-P(C[Si-](C)C)(c1ccccc1)[C+]1[CH+][CH+][CH-][CH+][CH-]1,C32 H38 Ir1 N1 P2 Si2,0.0,C=[C-2]->[Ir+3]12<-[N-]([Si](C)(C)CP->1(c1ccccc1)c1ccccc1)[Si](C)(C)CP->2(c1ccccc1)c1ccccc1,C=[C]->[Ir+]12<-[N-]([Si](C)(C)CP->1(c1ccccc1)c1ccccc1)[Si](C)(C)CP->2(c1ccccc1)c1ccccc1,C=[C]->[Ir+]12<-[N-]([Si](C)(C)CP->1(c1ccccc1)c1ccccc1)[Si](C)(C)CP->2(c1ccccc1)c1ccccc1
VUQNOL,,C20 H40 N2 P4 W1,0.0,CP(C)(C)->[W+4]1(<-[C-2]=Nc2ccccc2N=[C-2]->1)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[W+4]1(<-[C-3][NH2+]c2ccccc2[NH2+][C-3]->1)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[W]1(<-C2=Nc3ccccc3N=C->1=2)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C
VUTBUJ,,C31 H46 O2 P2 Ru1,0.0,CC1C=[CH-]->[RuH+]23(<-O=1)<-O1c4c(cccc4P->2(C(C)C)C(C)C)C(C)(C)c2cccc(P->3(C(C)C)C(C)C)c21,CC1C=[CH-]->[RuH+]23(<-O=1)<-O1c4c(cccc4P->2(C(C)C)C(C)C)C(C)(C)c2cccc(P->3(C(C)C)C(C)C)c21,CC1C=[CH-]->[RuH+]23(<-O=1)<-O1c4c(cccc4P->2(C(C)C)C(C)C)C(C)(C)c2cccc(P->3(C(C)C)C(C)C)c21
VUVDAS,,C25 H32 Cl2 Si1 Ti1,0.0,Cc12->[Ti+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11(C)c->3(C)c->4(C)[c-]->5([Si](C)(c3ccccc3)c->61c->7(C)[c-]->8(C)c->92C)c->%10%11C,Cc12->[Ti+4]3456789%10(<-[Cl-])(<-[Cl-])<-c1(C)c->3(C)[c-]->4([Si](C)(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C,Cc12->[Ti+4]3456789%10(<-[Cl-])(<-[Cl-])<-c1(C)c->3(C)[c-]->4([Si](C)(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C
VUVZUJ,CC(C)c1cccc(C(C)C)c1-n1n[n+](C)c(-c2ccc(C(C)(C)C)cc2)[c-]1->[Cu+]<-[Cl-],C25 H33 Cl1 Cu1 N3,0.0,CC(C)c1cccc(C(C)C)c1-[n+]1nn(C)c(-c2ccc(C(C)(C)C)cc2)[c]1->[Cu]<-[Cl-],CC(C)c1cccc(C(C)C)c1-n1n[n+](C)c(-c2ccc(C(C)(C)C)cc2)[c-]1->[Cu+]<-[Cl-],CC(C)c1cccc(C(C)C)c1-n1n[n+](C)c(-c2ccc(C(C)(C)C)cc2)[c-]1->[Cu+]<-[Cl-]
VUXDOH,COC(=O)C(Cc1ccc2ccc3ccc(CC(C(=O)OC)C(=O)OC)n4->[Pd+2](<-[Cl-])(<-[Cl-])<-n1c2c34)C(=O)OC,C24 H24 Cl2 N2 O8 Pd1,0.0,COC(=O)C(Cc1ccc2ccc3ccc(CC(C(=O)OC)C(=O)OC)n4->[Pd+2](<-[Cl-])(<-[Cl-])<-n1c2c34)C(=O)OC,COC(=O)C(Cc1ccc2ccc3ccc(CC(C(=O)OC)C(=O)OC)n4->[Pd+2](<-[Cl-])(<-[Cl-])<-n1c2c34)C(=O)OC,COC(=O)C(Cc1ccc2ccc3ccc(CC(C(=O)OC)C(=O)OC)n(->[Pd+2](<-[Cl-])<-[Cl-])c3c2n1)C(=O)OC
VUYWER,,C20 H26 Co1 N5 O4,0.0,CC1C(C)=N(O)->[Co+]2(<-[CH2-]c3ccccc3)(<-N=1[O])(<-N([O])=C(C)C(C)=N->2O)<-n1ccccc1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH2-]c3ccccc3)(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-n1ccccc1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH2-]c3ccccc3)(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-n1ccccc1
WABSAV,,C12 H16 N10 O4 Zn1,0.0,O->[Zn+2](<-O)(<-O)(<-O)(<-n1cccc(-c2nnn[n-]2)c1)<-n1cccc(-c2nnn[n-]2)c1,O->[Zn-2](<-O)(<-O)(<-O)(<-n1cccc(C2=[N+]=NN=N2)c1)<-n1cccc(C2=[N+]=NN=N2)c1,O->[Zn-2](<-O)(<-O)(<-O)(<-n1cccc(C2=[N+]=NN=N2)c1)<-n1cccc(C2=[N+]=NN=N2)c1
WACHEN,,C13 H18 Cl3 Mo1 N5 O3,0.0,Cc1[nH+]c2nc(NC(=O)C(C)(C)C)[nH]c3=O->[Mo+4](<-[O-2])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n(c1C)c32,CC1=C(C)[N-]2->[Mo+6](<-[O-2])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O=c3[nH]c(NC(=O)C(C)(C)C)nc(c32)N1,CC1=C(C)[N-]2->[Mo+6](<-[O-2])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O=c3[nH]c(NC(=O)C(C)(C)C)nc(c32)N1
WADZIL,CN12->[Zn@OH7+2]34<-[O-]c5ccc(Br)cc5CN->3(CCC1)Cc1cccc(n->41)CN(Cc1cc(Br)ccc1O)CCC2,C28 H33 Br2 N4 O2 Zn1 1+,1.0,CN12->[Zn+2]345<-[O-]c6ccc(Br)cc6CN->3(CCC1)Cc1cccc(n->41)CN->5(Cc1cc(Br)ccc1O)CCC2,CN12->[Zn+2]345<-[O-]c6ccc(Br)cc6CN->3(CCC1)Cc1cccc(n->41)CN->5(Cc1cc(Br)ccc1O)CCC2,CN12->[Zn+2]345<-[O-]c6ccc(Br)cc6CN->3(CCC1)Cc1cccc(n->41)CN->5(Cc1cc(Br)ccc1O)CCC2
WAFZEJ,,C19 H28 N2 O2 W1,0.0,CCN(CC)[C](C(C)=C=CC(C)(C)C)->[W+2]1234(<-[C-]#[O+])(<-[N-]=O)<-c5c->1c->2[cH-]->3c->45,CCN(CC)[C](C(C)=C=CC(C)(C)C)->[W+2]1234(<-[C-]#[O+])(<-[N-]=O)<-c5c->1c->2[cH-]->3c->45,CCN(CC)[C](C(C)=C=CC(C)(C)C)->[W+2]1234(<-[C-]#[O+])(<-[N-]=O)<-c5c->1c->2[cH-]->3c->45
WAHBEN,c1ccc(P2(c3ccccc3)c3ccccc3-c3ccccc3[P@TB10](c3ccccc3)(c3ccccc3)->[Rh+]<-2345<-C2=C->3[C@]36C[C@]23C->4=C->56)cc1,C43 H36 P2 Rh1 1+,1.0,c1ccc(P2(c3ccccc3)c3ccccc3-c3ccccc3P(c3ccccc3)(c3ccccc3)->[Rh+]<-2345<-C2=C->3C3CC2C->4=C->53)cc1,c1ccc(P2(c3ccccc3)c3ccccc3-c3ccccc3P(c3ccccc3)(c3ccccc3)->[Rh+]<-2345<-C2=C6CC(=C->32)C->4=C->56)cc1,c1ccc(P2(c3ccccc3)c3ccccc3-c3ccccc3P(c3ccccc3)(c3ccccc3)->[Rh+]<-2345<-C2=C->3C36CC23C->4=C->56)cc1
WAHLOJ,[O-2]->[W+6](<-[O-2])(<-[F-])(<-[F-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,C10 H10 F2 N2 O4 W1,0.0,[O-2]->[W+4](<-[O-2])(<-[F-])(<-[F-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,[O-2]->[W+6](<-[O-2])(<-[F-])(<-[F-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,[O-2]->[W+6](<-[O-2])(<-[F-])(<-[F-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1
WAJMUR,CC(C)(C)[N+]#[C-]->[Cu+]1(<-[C-]#[N+]C(C)(C)C)<-n2c([N+](=O)[O-])ccn2[BH2-]n2ccc([N+](=O)[O-])n->12,C16 H24 B1 Cu1 N8 O4,0.0,CC(C)(C)[N+]#[C-]->[Cu+]1(<-[C-]#[N+]C(C)(C)C)<-[n-]2c([N+](=O)[O-])cc[n+]2[BH2-][n+]2ccc([N+](=O)[O-])[n-]->12,CC(C)(C)[N+]#[C-]->[Cu+]1(<-[C-]#[N+]C(C)(C)C)<-n2c([N+](=O)[O-])ccn2[BH2-]n2ccc([N+](=O)[O-])n->12,CC(C)(C)[N+]#[C-]->[Cu+]1(<-[C-]#[N+]C(C)(C)C)<-n2c([N+](=O)[O-])ccn2[BH2-]n2ccc([N+](=O)[O-])n->12
WALKOL,C[C@H]1C(=O)[O-]->[Ni@SP1+2]23<-N\1=C(\c1ccccc1)c1ccccc1[N-]->2C(=O)[C@@H]1CCCN->31Cc1ccc(F)cc1,C28 H26 F1 N3 Ni1 O3,0.0,CC1C(=O)[O-]->[Ni+2]23<-N1=C(c1ccccc1)c1ccccc1[N-]->2C(=O)C1CCCN->31Cc1ccc(F)cc1,CC1C(=O)[O-]->[Ni+2]23<-N(C(=O)C4CCCN->24Cc2ccc(F)cc2)=C2C=CC=CC2=C(c2ccccc2)[N-]->31,CC1C(=O)[O-]->[Ni+2]23<-N(C(=O)C4CCCN->24Cc2ccc(F)cc2)=C2C=CC=CC2=C(c2ccccc2)[N-]->31
WAMVOX,CC[N+](C)(C)[N-2]->[Ti+4]12345(<-N(=C(/C)[N-]->1C(C)C)/C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,C22 H43 N4 Ti1 1+,1.0,CC[N+](C)(C)[N-2]->[Ti+4]12345(<-N(=C(C)[N-]->1C(C)C)C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC[N+](C)(C)[N-2]->[Ti+4]123456(<-N(C(C)C)=C->1(C)[N-]->2C(C)C)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC[N+](C)(C)[N-2]->[Ti+4]12345(<-N(=C(C)[N-]->1C(C)C)C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C
WANFEZ,Cc12->[Ir+3]34567(<-[C-](=C\c8cccc[c-]->38)/c3cccc8cccc(P->4(c4ccccc4)c4ccccc4)c38)<-c1(C)c->5(C)[c-]->6(C)c->72C,C40 H36 Ir1 P1,0.0,Cc12->[Ir+3]34567(<-[C-](=Cc8cccc[c-]->38)c3cccc8cccc(P->4(c4ccccc4)c4ccccc4)c38)<-c1(C)c->5(C)[c-]->6(C)c->72C,Cc12->[Ir+]34567(<-[C]8C=CC=CC8=C[C]->3c3cccc8cccc(P->4(c4ccccc4)c4ccccc4)c38)<-c1(C)c->5(C)[c-]->6(C)c->72C,Cc12->[Ir+]34567(<-[C]8C=CC=CC8=C[C]->3c3cccc8cccc(P->4(c4ccccc4)c4ccccc4)c38)<-c1(C)c->5(C)[c-]->6(C)c->72C
WAPKEE,[I-]->[Cd+2]1(<-[I-])<-n2ccccc2SSc2ccccn->12,C10 H8 Cd1 I2 N2 S2,0.0,fail,[I-]->[Cd+2]1(<-[I-])<-n2ccccc2SSc2ccccn->12,[I-]->[Cd+2](<-[I-])<-n1ccccc1SSc1ccccn1
WAPXAO,O=C1CCC(=O)N1[O-]->[Ag+](<-[P@TB5](c1ccccc1)(c1ccccc1)c1ccccc1)<-[P@TB5](c1ccccc1)(c1ccccc1)c1ccccc1,C40 H34 Ag1 N1 O3 P2,0.0,O=C1CCC2=O->[Ag+](<-[O-]N12)(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=C1CCC(=O)N1[O-]->[Ag+](<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=C1CCC2=O->[Ag+](<-[O-]N12)(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
WAQXAN,CC(C)c1cc(C(C)C)c(/C2=N(\[Si](C)(C)C)->[Ta+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-]2[Si](C)(C)C)c(C(C)C)c1,C22 H41 Cl4 N2 Si2 Ta1,0.0,CC(C)c1cc(C(C)C)c(C2=N([Si](C)(C)C)->[Ta+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-]2[Si](C)(C)C)c(C(C)C)c1,CC(C)c1cc(C(C)C)c(C2=N([Si](C)(C)C)->[Ta+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-]2[Si](C)(C)C)c(C(C)C)c1,CC(C)c1cc(C(C)C)c(C2=N([Si](C)(C)C)->[Ta+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-]2[Si](C)(C)C)c(C(C)C)c1
WARRUC,O=C1CN2CCN3CC(=O)[O-]->[Co+3]<-2<-34567(<-O=N->4[O-]->5)(<-O=N->6[O-]->7)<-[O-]1,C6 H10 Co1 N4 O8 1-,-1.0,O=C1CN2CCN3CC(=O)[O-]->[Co-]<-2<-3(<-[O-]1)(<-[N+](=O)=O)<-[N+](=O)=O,O=C1CN2CCN3CC(=O)[O-]->[Co+3]<-2<-3(<-[O-]1)(<-N(=O)[O-])<-N(=O)[O-],O=C1CN2CCN3CC(=O)[O-]->[Co+3]<-2<-3(<-[O-]1)(<-N(=O)[O-])<-N(=O)[O-]
WASWET,C/C1=N2->[Ni@+2]3(<-O=C([O-]->3)c3cccnc3)<-N(CCCN(C)CCC/2)C(C)(C)C1,C19 H31 N4 Ni1 O2 1+,1.0,fail,CC1=N2->[Ni+2]345(<-O=C->3([O-]->4)c3cccnc3)<-N(CCCN->5(C)CCC2)C(C)(C)C1,CC1=N2->[Ni+2]345(<-O=C->3([O-]->4)c3cccnc3)<-N(CCCN->5(C)CCC2)C(C)(C)C1
WATVUL,C/C1=N(\NC(N)=O)->[Fe+2]23456(<-[Cl-])(<-[Cl-])<-O=C(N)NN->2=C->3(C)c->42cccc->51n->62,C11 H15 Cl2 Fe1 N7 O2,0.0,CC1c2cccc3C(C)=N4NC(N)=O->[Fe+2]<-45(<-[Cl-])(<-[Cl-])(<-O=C(N)NN->5=1)<-n23,CC1c2cccc3C(C)=N4NC(N)=O->[Fe+2]<-45(<-[Cl-])(<-[Cl-])(<-O=C(N)NN->5=1)<-n23,CC1c2cccc(C(C)=N3NC(N)=O->[Fe+2]<-34(<-[Cl-])(<-[Cl-])<-O=C(N)NN->4=1)n2
WAVWUN,CC(C)[O-]->[Nb+5]1(<-[O-]/C(=C\c2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,C22 H33 F3 N1 Nb1 O5 S1,0.0,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C,CC(C)[O-]->[Nb+5]1(<-[O-]C(=Cc2sc3ccccc3n->12)C(F)(F)F)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[O-]C(C)C
WAWJUA,[O-2]->[Re+5]1(<-[Cl-])(<-[Cl-])(<-O=P(c2ccccc2)(c2ccccc2)c2ccccc2)<-[S-]c2cccc3cccn->1c23,C27 H21 Cl2 N1 O2 P1 Re1 S1,0.0,fail,[O-2]->[Re+5]1(<-[Cl-])(<-[Cl-])(<-O=P(c2ccccc2)(c2ccccc2)c2ccccc2)<-[S-]c2cccc3cccn->1c23,[O-2]->[Re+5]1(<-[Cl-])(<-[Cl-])(<-O=P(c2ccccc2)(c2ccccc2)c2ccccc2)<-[S-]c2cccc3cccn->1c23
WAXGAD,CN(C)C(=O)C1(C)=C2C3(C)=[C-](N(C)C)->[Mn+]<-2<-3<-1(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C14 H19 Mn1 N2 O4,0.0,CN(C)C(=O)C1(C)C2C3(C)C(N(C)C)->[Mn]<-2<-1<-3(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)C(=O)C1(C)=C2C3(C)=[C-](N(C)C)->[Mn+]<-2<-3<-1(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)C(=O)C1(C)=C2C3(C)=[C-](N(C)C)->[Mn+]<-2<-3<-1(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
WAYGAH,Cc1ccc(-c2ccc3C(C)(C)c4ccc(-c5ccc(C)cc5)[n-]4->[Ti+4]4(<-C[N-]->4C)(<-[N-](C)C)<-[n-]23)cc1,C29 H36 N4 Ti1,0.0,Cc1ccc(-c2ccc3C(C)(C)c45->[Ti+4]678(<-c([cH-]->64)c->7(-c4ccc(C)cc4)n->85)(<-[N-](C)C)(<-[N-](C)C)<-[n-]23)cc1,Cc1ccc(-c2ccc3C(C)(C)c45->[Ti+4]678(<-c(c->64)c->7(-c4ccc(C)cc4)[n-]->85)(<-[N-](C)C)(<-[N-](C)C)<-[n-]23)cc1,Cc1ccc(-c2ccc3C(C)(C)c4ccc(-c5ccc(C)cc5)[n-]4->[Ti+4](<-[N-](C)C)(<-[N-](C)C)<-[n-]23)cc1
WAZBAC,CC(=O)[O-]->[Zn@TB5+2]12<-[O-]c3ccc(Cl)cc3/C=N->1/CCCN->21CCOCC1,C16 H21 Cl1 N2 O4 Zn1,0.0,fail,CC(=O)[O-]->[Zn+2]12<-[O-]c3ccc(Cl)cc3C=N->1CCCN->21CCOCC1,CC12=O->[Zn+2]<-134(<-[O-]c1ccc(Cl)cc1C=N->3CCCN->41CCOCC1)<-[O-]2
WECKOH,,C28 H22 N4 O9 Zn1,0.0,O=C(Cc1ccc([N+](=O)[O-])cc1)[O-]->[Zn+2]1(<-O)(<-[O-]C(=O)Cc2ccc([N+](=O)[O-])cc2)<-n2cccc3ccc4cccn->1c4c32,O=C(Cc1ccc([N+](=O)[O-])cc1)[O-]->[Zn+2]1(<-O)(<-[O-]C(=O)Cc2ccc([N+](=O)[O-])cc2)<-n2cccc3ccc4cccn->1c4c32,O=C(Cc1ccc([N+](=O)[O-])cc1)[O-]->[Zn+2]123(<-O)(<-O=C->1(Cc1ccc([N+](=O)[O-])cc1)[O-]->2)<-n1cccc2ccc4cccn->3c4c21
WECVAC,O=C1C(=O)c2cccn3->[Pt+2](<-[Cl-])(<-n4cccc1c4-c23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C30 H21 Cl1 N2 O2 P1 Pt1 1+,1.0,O=C1C(=O)c2cccn3->[Pt+2](<-[Cl-])(<-n4cccc1c4-c23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=c1c2ccc[n-]3->[Pt+4](<-[Cl-])(<-[n-]4cccc(c1=O)-c4c3-2)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=c1c2ccc[n-]3->[Pt+4](<-[Cl-])(<-[n-]4cccc(c1=O)-c4c3-2)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
WEDNEY,,C27 H40 N1 O2 P2 Re1,0.0,CCP(CC)(CC)->[Re+]1(<-[C-]#[O+])(<-[N-]=O)(<-C(c2ccccc2)#C->1c1ccccc1)<-P(CC)(CC)CC,CCP(CC)(CC)->[Re+]1(<-[C-]#[O+])(<-[N-]=O)(<-C(c2ccccc2)#C->1c1ccccc1)<-P(CC)(CC)CC,CCP(CC)(CC)->[Re+]1(<-[C-]#[O+])(<-[N-]=O)(<-C(c2ccccc2)#C->1c1ccccc1)<-P(CC)(CC)CC
WEFMEB,O=[N+]1[O-]->[Sc+3]23(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-[O-]1)(<-[O-][N+](=O)[O-]->2)<-[O-][N+](=O)[O-]->3,C36 H30 N3 O11 P2 Sc1,0.0,O=[N+]1[O-]->[Sc+3]23(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-[O-]1)(<-[O-][N+](=O)[O-]->2)<-[O-][N+](=O)[O-]->3,O=[N+]1[O-]->[Sc+3]23(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-O=P(c4ccccc4)(c4ccccc4)c4ccccc4)(<-[O-]1)(<-[O-][N+](=O)[O-]->2)<-[O-][N+](=O)[O-]->3,O=[N+]1[O-]->[Sc+3]2345(<-O=P(c6ccccc6)(c6ccccc6)c6ccccc6)(<-O=P(c6ccccc6)(c6ccccc6)c6ccccc6)(<-[O-]1)(<-[O-][N+]->2(=O)[O-]->3)<-[O-][N+]->4(=O)[O-]->5
WEHFEW,CS/C1[C@H](C)[C](N2CCCC2)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N=1/c1ccccc1,C19 H20 N2 O4 S1 W1,0.0,CSC1C(C)[C](N2CCCC2)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N=1c1ccccc1,CSC1C(C)[C](N2CCCC2)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N=1c1ccccc1,CSC1C(C)[C](N2CCCC2)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N=1c1ccccc1
WEHPAB,CC/C1=N/[S@@](c2ccccc2)=N(->[Zn+2](<-[CH2-]C)<-[N-]1c1c(C(C)C)cccc1C(C)C)/C(C)(C)C,C27 H41 N3 S1 Zn1,0.0,CCC1N=S(c2ccccc2)[N-](->[Zn+2](<-[CH2-]C)<-N=1c1c(C(C)C)cccc1C(C)C)C(C)(C)C,CCC1=NS(c2ccccc2)=N(->[Zn+2](<-[CH2-]C)<-[N-]1c1c(C(C)C)cccc1C(C)C)C(C)(C)C,CCC1=NS(c2ccccc2)=N(->[Zn+2](<-[CH2-]C)<-[N-]1c1c(C(C)C)cccc1C(C)C)C(C)(C)C
